experiment_id,org_id,variant,assigned_at,eligible_segment
onboarding_guided_v1,org_01879,control,2025-03-08T00:00:00,SMB
onboarding_guided_v1,org_01880,control,2025-02-19T00:00:00,SMB
onboarding_guided_v1,org_01881,control,2025-11-13T00:00:00,SMB
onboarding_guided_v1,org_01882,control,2025-04-07T00:00:00,SMB
onboarding_guided_v1,org_01883,treatment,2025-06-18T00:00:00,Mid-Market
onboarding_guided_v1,org_01884,treatment,2025-07-26T00:00:00,SMB
onboarding_guided_v1,org_01885,treatment,2025-03-05T00:00:00,SMB
onboarding_guided_v1,org_01886,treatment,2025-04-09T00:00:00,SMB
onboarding_guided_v1,org_01887,treatment,2025-07-12T00:00:00,SMB
onboarding_guided_v1,org_01888,control,2025-09-05T00:00:00,SMB
onboarding_guided_v1,org_01889,treatment,2025-04-10T00:00:00,SMB
onboarding_guided_v1,org_01890,control,2025-04-28T00:00:00,SMB
onboarding_guided_v1,org_01891,treatment,2025-12-02T00:00:00,Mid-Market
onboarding_guided_v1,org_01892,treatment,2025-09-25T00:00:00,SMB
onboarding_guided_v1,org_01893,control,2025-07-23T00:00:00,SMB
onboarding_guided_v1,org_01894,control,2025-09-04T00:00:00,SMB
onboarding_guided_v1,org_01895,treatment,2025-10-20T00:00:00,Enterprise
onboarding_guided_v1,org_01896,control,2025-03-09T00:00:00,SMB
onboarding_guided_v1,org_01897,control,2025-02-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01898,treatment,2025-02-11T00:00:00,Mid-Market
onboarding_guided_v1,org_01899,treatment,2025-07-26T00:00:00,SMB
onboarding_guided_v1,org_01900,treatment,2025-09-13T00:00:00,Mid-Market
onboarding_guided_v1,org_01901,control,2025-06-18T00:00:00,SMB
onboarding_guided_v1,org_01902,treatment,2025-09-12T00:00:00,SMB
onboarding_guided_v1,org_01903,control,2025-10-20T00:00:00,SMB
onboarding_guided_v1,org_01904,treatment,2025-02-23T00:00:00,SMB
onboarding_guided_v1,org_01905,treatment,2025-02-06T00:00:00,SMB
onboarding_guided_v1,org_01906,control,2025-12-12T00:00:00,SMB
onboarding_guided_v1,org_01907,treatment,2025-09-25T00:00:00,SMB
onboarding_guided_v1,org_01908,treatment,2025-06-24T00:00:00,Mid-Market
onboarding_guided_v1,org_01909,treatment,2025-07-11T00:00:00,SMB
onboarding_guided_v1,org_01910,treatment,2025-11-07T00:00:00,Mid-Market
onboarding_guided_v1,org_01911,control,2025-08-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01912,control,2025-10-18T00:00:00,SMB
onboarding_guided_v1,org_01913,treatment,2025-11-29T00:00:00,Mid-Market
onboarding_guided_v1,org_01914,treatment,2025-02-24T00:00:00,Mid-Market
onboarding_guided_v1,org_01915,control,2025-07-06T00:00:00,SMB
onboarding_guided_v1,org_01916,control,2025-02-10T00:00:00,Enterprise
onboarding_guided_v1,org_01917,treatment,2025-04-17T00:00:00,SMB
onboarding_guided_v1,org_01918,treatment,2025-07-04T00:00:00,Mid-Market
onboarding_guided_v1,org_01919,control,2025-04-20T00:00:00,Mid-Market
onboarding_guided_v1,org_01920,treatment,2025-03-24T00:00:00,Mid-Market
onboarding_guided_v1,org_01921,treatment,2025-04-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01922,treatment,2025-02-08T00:00:00,Enterprise
onboarding_guided_v1,org_01923,treatment,2025-06-23T00:00:00,SMB
onboarding_guided_v1,org_01924,treatment,2025-01-09T00:00:00,SMB
onboarding_guided_v1,org_01925,treatment,2025-12-04T00:00:00,Mid-Market
onboarding_guided_v1,org_01926,treatment,2025-06-30T00:00:00,Mid-Market
onboarding_guided_v1,org_01927,control,2025-03-01T00:00:00,SMB
onboarding_guided_v1,org_01928,treatment,2025-07-22T00:00:00,Mid-Market
onboarding_guided_v1,org_01929,control,2025-07-01T00:00:00,SMB
onboarding_guided_v1,org_01930,control,2025-11-21T00:00:00,SMB
onboarding_guided_v1,org_01931,treatment,2025-11-02T00:00:00,SMB
onboarding_guided_v1,org_01932,control,2025-04-07T00:00:00,SMB
onboarding_guided_v1,org_01933,treatment,2025-02-05T00:00:00,SMB
onboarding_guided_v1,org_01934,control,2025-08-09T00:00:00,Enterprise
onboarding_guided_v1,org_01935,control,2025-06-15T00:00:00,Mid-Market
onboarding_guided_v1,org_01936,control,2025-04-04T00:00:00,SMB
onboarding_guided_v1,org_01937,treatment,2025-04-14T00:00:00,Enterprise
onboarding_guided_v1,org_01938,treatment,2025-12-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01939,control,2025-10-31T00:00:00,SMB
onboarding_guided_v1,org_01940,control,2025-08-18T00:00:00,SMB
onboarding_guided_v1,org_01941,control,2025-08-15T00:00:00,SMB
onboarding_guided_v1,org_01942,treatment,2025-05-22T00:00:00,SMB
onboarding_guided_v1,org_01943,control,2025-10-31T00:00:00,SMB
onboarding_guided_v1,org_01944,treatment,2025-03-26T00:00:00,Enterprise
onboarding_guided_v1,org_01945,control,2025-03-18T00:00:00,SMB
onboarding_guided_v1,org_01946,treatment,2025-03-15T00:00:00,SMB
onboarding_guided_v1,org_01947,control,2025-01-23T00:00:00,SMB
onboarding_guided_v1,org_01948,treatment,2025-08-04T00:00:00,Enterprise
onboarding_guided_v1,org_01949,treatment,2025-09-25T00:00:00,SMB
onboarding_guided_v1,org_01950,treatment,2025-04-29T00:00:00,SMB
onboarding_guided_v1,org_01951,treatment,2025-07-10T00:00:00,SMB
onboarding_guided_v1,org_01952,control,2025-02-27T00:00:00,SMB
onboarding_guided_v1,org_01953,control,2025-05-15T00:00:00,Mid-Market
onboarding_guided_v1,org_01954,treatment,2025-12-17T00:00:00,SMB
onboarding_guided_v1,org_01955,treatment,2025-03-22T00:00:00,SMB
onboarding_guided_v1,org_01956,control,2025-09-25T00:00:00,Mid-Market
onboarding_guided_v1,org_01957,treatment,2025-10-13T00:00:00,SMB
onboarding_guided_v1,org_01958,treatment,2025-06-03T00:00:00,Mid-Market
onboarding_guided_v1,org_01959,treatment,2025-08-30T00:00:00,SMB
onboarding_guided_v1,org_01960,treatment,2025-03-15T00:00:00,SMB
onboarding_guided_v1,org_01961,treatment,2025-04-01T00:00:00,Mid-Market
onboarding_guided_v1,org_01962,control,2025-04-11T00:00:00,SMB
onboarding_guided_v1,org_01963,control,2025-01-22T00:00:00,SMB
onboarding_guided_v1,org_01964,control,2025-02-06T00:00:00,Mid-Market
onboarding_guided_v1,org_01965,control,2025-06-21T00:00:00,SMB
onboarding_guided_v1,org_01966,control,2025-08-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01967,treatment,2025-12-23T00:00:00,SMB
onboarding_guided_v1,org_01968,treatment,2025-09-30T00:00:00,SMB
onboarding_guided_v1,org_01969,treatment,2025-05-17T00:00:00,SMB
onboarding_guided_v1,org_01970,control,2025-01-31T00:00:00,Enterprise
onboarding_guided_v1,org_01971,treatment,2025-06-11T00:00:00,Mid-Market
onboarding_guided_v1,org_01972,treatment,2025-04-09T00:00:00,Mid-Market
onboarding_guided_v1,org_01973,control,2025-11-17T00:00:00,SMB
onboarding_guided_v1,org_01974,control,2025-07-17T00:00:00,Mid-Market
onboarding_guided_v1,org_01975,treatment,2025-12-08T00:00:00,SMB
onboarding_guided_v1,org_01976,treatment,2025-05-03T00:00:00,SMB
onboarding_guided_v1,org_01977,treatment,2025-05-09T00:00:00,Mid-Market
onboarding_guided_v1,org_01978,control,2025-11-11T00:00:00,SMB
onboarding_guided_v1,org_01979,treatment,2025-04-08T00:00:00,SMB
onboarding_guided_v1,org_01980,control,2025-12-24T00:00:00,Mid-Market
onboarding_guided_v1,org_01981,control,2025-10-14T00:00:00,Mid-Market
onboarding_guided_v1,org_01982,control,2025-12-10T00:00:00,Mid-Market
onboarding_guided_v1,org_01983,control,2025-08-15T00:00:00,SMB
onboarding_guided_v1,org_01984,control,2025-11-12T00:00:00,Mid-Market
onboarding_guided_v1,org_01985,control,2025-09-30T00:00:00,Mid-Market
onboarding_guided_v1,org_01986,treatment,2025-06-10T00:00:00,Mid-Market
onboarding_guided_v1,org_01987,control,2025-05-21T00:00:00,SMB
onboarding_guided_v1,org_01988,treatment,2025-03-03T00:00:00,Mid-Market
onboarding_guided_v1,org_01989,treatment,2025-02-07T00:00:00,SMB
onboarding_guided_v1,org_01990,treatment,2025-09-23T00:00:00,SMB
onboarding_guided_v1,org_01991,treatment,2025-08-02T00:00:00,SMB
onboarding_guided_v1,org_01992,treatment,2025-05-19T00:00:00,SMB
onboarding_guided_v1,org_01993,control,2025-10-28T00:00:00,Mid-Market
onboarding_guided_v1,org_01994,treatment,2025-06-07T00:00:00,SMB
onboarding_guided_v1,org_01995,control,2025-06-18T00:00:00,Mid-Market
onboarding_guided_v1,org_01996,control,2025-04-29T00:00:00,SMB
onboarding_guided_v1,org_01997,control,2025-12-17T00:00:00,SMB
onboarding_guided_v1,org_01998,control,2025-05-27T00:00:00,SMB
onboarding_guided_v1,org_01999,treatment,2025-06-02T00:00:00,SMB
onboarding_guided_v1,org_02000,treatment,2025-05-03T00:00:00,Enterprise
onboarding_guided_v1,org_02001,treatment,2025-05-30T00:00:00,SMB
onboarding_guided_v1,org_02002,treatment,2025-03-08T00:00:00,SMB
onboarding_guided_v1,org_02003,treatment,2025-07-27T00:00:00,Mid-Market
onboarding_guided_v1,org_02004,control,2025-12-06T00:00:00,Enterprise
onboarding_guided_v1,org_02005,control,2025-02-15T00:00:00,SMB
onboarding_guided_v1,org_02006,control,2025-12-21T00:00:00,SMB
onboarding_guided_v1,org_02007,control,2025-05-06T00:00:00,Mid-Market
onboarding_guided_v1,org_02008,treatment,2025-04-08T00:00:00,SMB
onboarding_guided_v1,org_02009,treatment,2025-01-27T00:00:00,SMB
onboarding_guided_v1,org_02010,treatment,2025-12-03T00:00:00,Enterprise
onboarding_guided_v1,org_02011,treatment,2025-11-05T00:00:00,SMB
onboarding_guided_v1,org_02012,control,2025-02-22T00:00:00,Mid-Market
onboarding_guided_v1,org_02013,control,2025-08-17T00:00:00,SMB
onboarding_guided_v1,org_02014,treatment,2025-01-06T00:00:00,SMB
onboarding_guided_v1,org_02015,control,2025-06-24T00:00:00,SMB
onboarding_guided_v1,org_02016,control,2025-05-09T00:00:00,SMB
onboarding_guided_v1,org_02017,control,2025-10-19T00:00:00,Mid-Market
onboarding_guided_v1,org_02018,treatment,2025-06-19T00:00:00,Mid-Market
onboarding_guided_v1,org_02019,treatment,2025-10-17T00:00:00,SMB
onboarding_guided_v1,org_02020,control,2025-09-30T00:00:00,SMB
onboarding_guided_v1,org_02021,control,2025-06-06T00:00:00,Mid-Market
onboarding_guided_v1,org_02022,treatment,2025-04-19T00:00:00,Mid-Market
onboarding_guided_v1,org_02023,treatment,2025-02-14T00:00:00,Mid-Market
onboarding_guided_v1,org_02024,control,2025-01-18T00:00:00,Mid-Market
onboarding_guided_v1,org_02025,control,2025-05-26T00:00:00,Enterprise
onboarding_guided_v1,org_02026,control,2025-04-13T00:00:00,SMB
onboarding_guided_v1,org_02027,control,2025-08-24T00:00:00,SMB
onboarding_guided_v1,org_02028,control,2025-01-13T00:00:00,Mid-Market
onboarding_guided_v1,org_02029,control,2025-11-09T00:00:00,Enterprise
onboarding_guided_v1,org_02030,treatment,2025-07-18T00:00:00,SMB
onboarding_guided_v1,org_02031,control,2025-01-24T00:00:00,SMB
onboarding_guided_v1,org_02032,control,2025-08-21T00:00:00,SMB
onboarding_guided_v1,org_02033,control,2025-01-03T00:00:00,SMB
onboarding_guided_v1,org_02034,control,2025-03-10T00:00:00,Enterprise
onboarding_guided_v1,org_02035,control,2025-10-11T00:00:00,SMB
onboarding_guided_v1,org_02036,control,2025-05-20T00:00:00,SMB
onboarding_guided_v1,org_02037,treatment,2025-07-01T00:00:00,SMB
onboarding_guided_v1,org_02038,treatment,2025-01-19T00:00:00,SMB
onboarding_guided_v1,org_02039,control,2025-04-04T00:00:00,SMB
onboarding_guided_v1,org_02040,treatment,2025-06-15T00:00:00,Enterprise
onboarding_guided_v1,org_02041,control,2025-07-29T00:00:00,SMB
onboarding_guided_v1,org_02042,treatment,2025-09-30T00:00:00,SMB
onboarding_guided_v1,org_02043,treatment,2025-06-05T00:00:00,SMB
onboarding_guided_v1,org_02044,treatment,2025-03-21T00:00:00,SMB
onboarding_guided_v1,org_02045,treatment,2025-07-12T00:00:00,SMB
onboarding_guided_v1,org_02046,control,2025-07-10T00:00:00,SMB
onboarding_guided_v1,org_02047,treatment,2025-02-24T00:00:00,Enterprise
onboarding_guided_v1,org_02048,treatment,2025-11-17T00:00:00,SMB
onboarding_guided_v1,org_02049,control,2025-01-07T00:00:00,SMB
onboarding_guided_v1,org_02050,treatment,2025-03-10T00:00:00,Mid-Market
onboarding_guided_v1,org_02051,treatment,2025-04-30T00:00:00,Enterprise
onboarding_guided_v1,org_02052,treatment,2025-02-14T00:00:00,Mid-Market
onboarding_guided_v1,org_02053,control,2025-08-13T00:00:00,SMB
onboarding_guided_v1,org_02054,control,2025-10-15T00:00:00,SMB
onboarding_guided_v1,org_02055,control,2025-08-02T00:00:00,SMB
onboarding_guided_v1,org_02056,treatment,2025-11-09T00:00:00,SMB
onboarding_guided_v1,org_02057,treatment,2025-08-30T00:00:00,SMB
onboarding_guided_v1,org_02058,control,2025-01-08T00:00:00,SMB
onboarding_guided_v1,org_02059,treatment,2025-08-01T00:00:00,Mid-Market
onboarding_guided_v1,org_02060,treatment,2025-12-22T00:00:00,SMB
onboarding_guided_v1,org_02061,control,2025-01-03T00:00:00,SMB
onboarding_guided_v1,org_02062,treatment,2025-07-26T00:00:00,Mid-Market
onboarding_guided_v1,org_02063,treatment,2025-11-25T00:00:00,SMB
onboarding_guided_v1,org_02064,treatment,2025-08-26T00:00:00,SMB
onboarding_guided_v1,org_02065,control,2025-07-13T00:00:00,Mid-Market
onboarding_guided_v1,org_02066,control,2025-05-18T00:00:00,SMB
onboarding_guided_v1,org_02067,treatment,2025-05-13T00:00:00,SMB
onboarding_guided_v1,org_02068,control,2025-08-11T00:00:00,SMB
onboarding_guided_v1,org_02069,control,2025-12-26T00:00:00,Enterprise
onboarding_guided_v1,org_02070,treatment,2025-02-28T00:00:00,SMB
onboarding_guided_v1,org_02071,treatment,2025-01-07T00:00:00,SMB
onboarding_guided_v1,org_02072,treatment,2025-09-19T00:00:00,Enterprise
onboarding_guided_v1,org_02073,control,2025-05-14T00:00:00,Enterprise
onboarding_guided_v1,org_02074,control,2025-02-08T00:00:00,SMB
onboarding_guided_v1,org_02075,control,2025-03-29T00:00:00,Mid-Market
onboarding_guided_v1,org_02076,treatment,2025-04-19T00:00:00,SMB
onboarding_guided_v1,org_02077,control,2025-06-22T00:00:00,Mid-Market
onboarding_guided_v1,org_02078,control,2025-05-16T00:00:00,SMB
onboarding_guided_v1,org_02079,treatment,2025-12-27T00:00:00,SMB
onboarding_guided_v1,org_02080,treatment,2025-02-12T00:00:00,SMB
onboarding_guided_v1,org_02081,treatment,2025-10-03T00:00:00,SMB
onboarding_guided_v1,org_02082,treatment,2025-11-05T00:00:00,Enterprise
onboarding_guided_v1,org_02083,control,2025-03-04T00:00:00,SMB
onboarding_guided_v1,org_02084,treatment,2025-06-13T00:00:00,SMB
onboarding_guided_v1,org_02085,treatment,2025-12-23T00:00:00,SMB
onboarding_guided_v1,org_02086,treatment,2025-10-23T00:00:00,Mid-Market
onboarding_guided_v1,org_02087,treatment,2025-10-26T00:00:00,Mid-Market
onboarding_guided_v1,org_02088,treatment,2025-05-22T00:00:00,SMB
onboarding_guided_v1,org_02089,control,2025-03-20T00:00:00,Mid-Market
onboarding_guided_v1,org_02090,treatment,2025-03-26T00:00:00,SMB
onboarding_guided_v1,org_02091,treatment,2025-01-19T00:00:00,SMB
onboarding_guided_v1,org_02092,control,2025-04-15T00:00:00,SMB
onboarding_guided_v1,org_02093,treatment,2025-03-04T00:00:00,SMB
onboarding_guided_v1,org_02094,control,2025-12-11T00:00:00,SMB
onboarding_guided_v1,org_02095,control,2025-04-05T00:00:00,SMB
onboarding_guided_v1,org_02096,control,2025-09-22T00:00:00,Mid-Market
onboarding_guided_v1,org_02097,treatment,2025-12-22T00:00:00,Mid-Market
onboarding_guided_v1,org_02098,treatment,2025-03-12T00:00:00,SMB
onboarding_guided_v1,org_02099,treatment,2025-11-29T00:00:00,Enterprise
onboarding_guided_v1,org_02100,treatment,2025-10-03T00:00:00,SMB
onboarding_guided_v1,org_02101,control,2025-06-13T00:00:00,SMB
onboarding_guided_v1,org_02102,control,2025-02-04T00:00:00,Enterprise
onboarding_guided_v1,org_02103,treatment,2025-04-19T00:00:00,SMB
onboarding_guided_v1,org_02104,control,2025-09-16T00:00:00,SMB
onboarding_guided_v1,org_02105,control,2025-07-23T00:00:00,SMB
onboarding_guided_v1,org_02106,treatment,2025-12-19T00:00:00,SMB
onboarding_guided_v1,org_02107,treatment,2025-12-25T00:00:00,SMB
onboarding_guided_v1,org_02108,treatment,2025-02-17T00:00:00,Mid-Market
onboarding_guided_v1,org_02109,treatment,2025-05-18T00:00:00,Mid-Market
onboarding_guided_v1,org_02110,control,2025-01-16T00:00:00,Enterprise
onboarding_guided_v1,org_02111,control,2025-12-19T00:00:00,SMB
onboarding_guided_v1,org_02112,control,2025-11-26T00:00:00,Mid-Market
onboarding_guided_v1,org_02113,treatment,2025-09-17T00:00:00,Enterprise
onboarding_guided_v1,org_02114,control,2025-01-27T00:00:00,SMB
onboarding_guided_v1,org_02115,control,2025-10-25T00:00:00,SMB
onboarding_guided_v1,org_02116,treatment,2025-09-03T00:00:00,SMB
onboarding_guided_v1,org_02117,control,2025-07-21T00:00:00,SMB
onboarding_guided_v1,org_02118,treatment,2025-07-31T00:00:00,SMB
onboarding_guided_v1,org_02119,treatment,2025-02-05T00:00:00,Mid-Market
onboarding_guided_v1,org_02120,treatment,2025-02-01T00:00:00,Enterprise
onboarding_guided_v1,org_02121,treatment,2025-01-13T00:00:00,SMB
onboarding_guided_v1,org_02122,control,2025-11-30T00:00:00,SMB
onboarding_guided_v1,org_02123,treatment,2025-08-30T00:00:00,Mid-Market
onboarding_guided_v1,org_02124,control,2025-09-26T00:00:00,SMB
onboarding_guided_v1,org_02125,treatment,2025-07-18T00:00:00,SMB
onboarding_guided_v1,org_02126,control,2025-12-27T00:00:00,Mid-Market
onboarding_guided_v1,org_02127,treatment,2025-12-09T00:00:00,Enterprise
onboarding_guided_v1,org_02128,control,2025-03-16T00:00:00,SMB
onboarding_guided_v1,org_02129,control,2025-09-17T00:00:00,Mid-Market
onboarding_guided_v1,org_02130,control,2025-03-23T00:00:00,SMB
onboarding_guided_v1,org_02131,treatment,2025-07-12T00:00:00,Enterprise
onboarding_guided_v1,org_02132,treatment,2025-12-05T00:00:00,SMB
onboarding_guided_v1,org_02133,control,2025-05-28T00:00:00,SMB
onboarding_guided_v1,org_02134,treatment,2025-07-15T00:00:00,Mid-Market
onboarding_guided_v1,org_02135,control,2025-12-25T00:00:00,Mid-Market
onboarding_guided_v1,org_02136,treatment,2025-10-18T00:00:00,Mid-Market
onboarding_guided_v1,org_02137,control,2025-06-20T00:00:00,SMB
onboarding_guided_v1,org_02138,control,2025-03-25T00:00:00,SMB
onboarding_guided_v1,org_02139,treatment,2025-09-24T00:00:00,Mid-Market
onboarding_guided_v1,org_02140,control,2025-05-26T00:00:00,SMB
onboarding_guided_v1,org_02141,control,2025-10-27T00:00:00,Enterprise
onboarding_guided_v1,org_02142,treatment,2025-01-12T00:00:00,Mid-Market
onboarding_guided_v1,org_02143,control,2025-07-16T00:00:00,Mid-Market
onboarding_guided_v1,org_02144,control,2025-07-17T00:00:00,Mid-Market
onboarding_guided_v1,org_02145,control,2025-03-07T00:00:00,Mid-Market
onboarding_guided_v1,org_02146,treatment,2025-10-21T00:00:00,SMB
onboarding_guided_v1,org_02147,treatment,2025-10-28T00:00:00,SMB
onboarding_guided_v1,org_02148,treatment,2025-01-30T00:00:00,Mid-Market
onboarding_guided_v1,org_02149,treatment,2025-07-09T00:00:00,Mid-Market
onboarding_guided_v1,org_02150,treatment,2025-08-26T00:00:00,SMB
onboarding_guided_v1,org_02151,control,2025-01-12T00:00:00,Mid-Market
onboarding_guided_v1,org_02152,treatment,2025-11-12T00:00:00,SMB
onboarding_guided_v1,org_02153,treatment,2025-11-09T00:00:00,SMB
onboarding_guided_v1,org_02154,control,2025-05-15T00:00:00,Mid-Market
onboarding_guided_v1,org_02155,treatment,2025-04-18T00:00:00,Enterprise
onboarding_guided_v1,org_02156,control,2025-02-26T00:00:00,SMB
onboarding_guided_v1,org_02157,control,2025-07-27T00:00:00,SMB
onboarding_guided_v1,org_02158,control,2025-09-29T00:00:00,SMB
onboarding_guided_v1,org_02159,treatment,2025-09-19T00:00:00,SMB
onboarding_guided_v1,org_02160,control,2025-05-29T00:00:00,SMB
onboarding_guided_v1,org_02161,treatment,2025-02-20T00:00:00,SMB
onboarding_guided_v1,org_02162,treatment,2025-09-07T00:00:00,SMB
onboarding_guided_v1,org_02163,control,2025-06-18T00:00:00,Enterprise
onboarding_guided_v1,org_02164,control,2025-08-16T00:00:00,SMB
onboarding_guided_v1,org_02165,treatment,2025-08-11T00:00:00,SMB
onboarding_guided_v1,org_02166,treatment,2025-09-30T00:00:00,Mid-Market
onboarding_guided_v1,org_02167,control,2025-12-10T00:00:00,Enterprise
onboarding_guided_v1,org_02168,treatment,2025-08-20T00:00:00,SMB
onboarding_guided_v1,org_02169,treatment,2025-03-05T00:00:00,SMB
onboarding_guided_v1,org_02170,control,2025-08-20T00:00:00,SMB
onboarding_guided_v1,org_02171,treatment,2025-04-26T00:00:00,SMB
onboarding_guided_v1,org_02172,treatment,2025-10-02T00:00:00,Mid-Market
onboarding_guided_v1,org_02173,treatment,2025-10-07T00:00:00,Enterprise
onboarding_guided_v1,org_02174,treatment,2025-04-08T00:00:00,SMB
onboarding_guided_v1,org_02175,control,2025-09-30T00:00:00,SMB
onboarding_guided_v1,org_02176,control,2025-07-17T00:00:00,SMB
onboarding_guided_v1,org_02177,treatment,2025-06-28T00:00:00,SMB
onboarding_guided_v1,org_02178,treatment,2025-09-21T00:00:00,Enterprise
onboarding_guided_v1,org_02179,treatment,2025-02-05T00:00:00,SMB
onboarding_guided_v1,org_02180,control,2025-01-02T00:00:00,SMB
onboarding_guided_v1,org_02181,treatment,2025-09-02T00:00:00,SMB
onboarding_guided_v1,org_02182,treatment,2025-02-20T00:00:00,SMB
onboarding_guided_v1,org_02183,treatment,2025-02-25T00:00:00,Enterprise
onboarding_guided_v1,org_02184,treatment,2025-09-04T00:00:00,SMB
onboarding_guided_v1,org_02185,control,2025-12-06T00:00:00,Enterprise
onboarding_guided_v1,org_02186,treatment,2025-03-25T00:00:00,SMB
onboarding_guided_v1,org_02187,control,2025-12-17T00:00:00,SMB
onboarding_guided_v1,org_02188,control,2025-12-10T00:00:00,Mid-Market
onboarding_guided_v1,org_02189,control,2025-07-01T00:00:00,SMB
onboarding_guided_v1,org_02190,treatment,2025-07-11T00:00:00,SMB
onboarding_guided_v1,org_02191,control,2025-06-27T00:00:00,SMB
onboarding_guided_v1,org_02192,treatment,2025-11-23T00:00:00,Mid-Market
onboarding_guided_v1,org_02193,treatment,2025-04-30T00:00:00,SMB
onboarding_guided_v1,org_02194,control,2025-06-25T00:00:00,Enterprise
onboarding_guided_v1,org_02195,treatment,2025-10-04T00:00:00,Mid-Market
onboarding_guided_v1,org_02196,control,2025-07-02T00:00:00,Mid-Market
onboarding_guided_v1,org_02197,treatment,2025-05-14T00:00:00,SMB
onboarding_guided_v1,org_02198,control,2025-09-06T00:00:00,Mid-Market
onboarding_guided_v1,org_02199,treatment,2025-05-17T00:00:00,SMB
onboarding_guided_v1,org_02200,control,2025-09-03T00:00:00,Enterprise
onboarding_guided_v1,org_02201,control,2025-07-26T00:00:00,SMB
onboarding_guided_v1,org_02202,treatment,2025-04-01T00:00:00,Mid-Market
onboarding_guided_v1,org_02203,treatment,2025-09-01T00:00:00,Mid-Market
onboarding_guided_v1,org_02204,treatment,2025-07-11T00:00:00,SMB
onboarding_guided_v1,org_02205,control,2025-02-21T00:00:00,SMB
onboarding_guided_v1,org_02206,control,2025-03-07T00:00:00,SMB
onboarding_guided_v1,org_02207,control,2025-01-05T00:00:00,SMB
onboarding_guided_v1,org_02208,control,2025-12-02T00:00:00,Mid-Market
onboarding_guided_v1,org_02209,control,2025-08-05T00:00:00,SMB
onboarding_guided_v1,org_02210,treatment,2025-02-27T00:00:00,SMB
onboarding_guided_v1,org_02211,treatment,2025-03-03T00:00:00,SMB
onboarding_guided_v1,org_02212,treatment,2025-06-07T00:00:00,SMB
onboarding_guided_v1,org_02213,control,2025-11-12T00:00:00,SMB
onboarding_guided_v1,org_02214,control,2025-01-23T00:00:00,SMB
onboarding_guided_v1,org_02215,control,2025-06-22T00:00:00,SMB
onboarding_guided_v1,org_02216,control,2025-06-25T00:00:00,Enterprise
onboarding_guided_v1,org_02217,control,2025-09-05T00:00:00,SMB
onboarding_guided_v1,org_02218,treatment,2025-12-13T00:00:00,SMB
onboarding_guided_v1,org_02219,control,2025-12-20T00:00:00,SMB
onboarding_guided_v1,org_02220,control,2025-02-20T00:00:00,SMB
onboarding_guided_v1,org_02221,treatment,2025-11-01T00:00:00,Mid-Market
onboarding_guided_v1,org_02222,treatment,2025-06-11T00:00:00,Mid-Market
onboarding_guided_v1,org_02223,treatment,2025-05-08T00:00:00,SMB
onboarding_guided_v1,org_02224,control,2025-03-21T00:00:00,SMB
onboarding_guided_v1,org_02225,control,2025-09-10T00:00:00,SMB
onboarding_guided_v1,org_02226,control,2025-02-06T00:00:00,SMB
onboarding_guided_v1,org_02227,treatment,2025-12-24T00:00:00,SMB
onboarding_guided_v1,org_02228,control,2025-01-02T00:00:00,SMB
onboarding_guided_v1,org_02229,treatment,2025-02-08T00:00:00,Mid-Market
onboarding_guided_v1,org_02230,treatment,2025-10-31T00:00:00,SMB
onboarding_guided_v1,org_02231,control,2025-05-04T00:00:00,SMB
onboarding_guided_v1,org_02232,treatment,2025-08-30T00:00:00,Mid-Market
onboarding_guided_v1,org_02233,control,2025-01-28T00:00:00,SMB
onboarding_guided_v1,org_02234,treatment,2025-10-30T00:00:00,SMB
onboarding_guided_v1,org_02235,control,2025-12-09T00:00:00,SMB
onboarding_guided_v1,org_02236,treatment,2025-12-12T00:00:00,Enterprise
onboarding_guided_v1,org_02237,treatment,2025-06-29T00:00:00,SMB
onboarding_guided_v1,org_02238,treatment,2025-07-01T00:00:00,SMB
onboarding_guided_v1,org_02239,control,2025-08-12T00:00:00,Mid-Market
onboarding_guided_v1,org_02240,treatment,2025-09-07T00:00:00,Mid-Market
onboarding_guided_v1,org_02241,control,2025-10-14T00:00:00,SMB
onboarding_guided_v1,org_02242,treatment,2025-12-01T00:00:00,SMB
onboarding_guided_v1,org_02243,control,2025-03-08T00:00:00,SMB
onboarding_guided_v1,org_02244,control,2025-07-25T00:00:00,SMB
onboarding_guided_v1,org_02245,control,2025-12-23T00:00:00,SMB
onboarding_guided_v1,org_02246,treatment,2025-12-04T00:00:00,Mid-Market
onboarding_guided_v1,org_02247,treatment,2025-02-05T00:00:00,Mid-Market
onboarding_guided_v1,org_02248,treatment,2025-07-17T00:00:00,Mid-Market
onboarding_guided_v1,org_02249,treatment,2025-01-20T00:00:00,SMB
onboarding_guided_v1,org_02250,treatment,2025-04-02T00:00:00,SMB
onboarding_guided_v1,org_02251,control,2025-11-28T00:00:00,SMB
onboarding_guided_v1,org_02252,control,2025-03-25T00:00:00,SMB
onboarding_guided_v1,org_02253,treatment,2025-06-19T00:00:00,Mid-Market
onboarding_guided_v1,org_02254,control,2025-04-30T00:00:00,SMB
onboarding_guided_v1,org_02255,treatment,2025-07-29T00:00:00,SMB
