subscription_id,org_id,plan_type,mrr_amount,start_date,end_date,status,churn_reason
sub_001879,org_01813,Trial,0.0,2025-12-22,2026-01-05,trial_ended,
sub_001880,org_01814,Trial,0.0,2025-04-11,2025-04-25,trial_ended,
sub_001881,org_01814,Growth,149.0,2025-04-26,,active,
sub_001882,org_01816,Trial,0.0,2025-11-28,2025-12-12,trial_ended,
sub_001883,org_01816,Growth,149.0,2025-12-15,,active,
sub_001884,org_01819,Trial,0.0,2025-01-29,2025-02-12,trial_ended,
sub_001885,org_01819,Business,399.0,2025-02-12,,active,
sub_001886,org_01820,Trial,0.0,2025-02-24,2025-03-10,trial_ended,
sub_001887,org_01820,Starter,49.0,2025-03-11,,active,
sub_001888,org_01821,Trial,0.0,2025-11-04,2025-11-18,trial_ended,
sub_001889,org_01822,Trial,0.0,2025-03-05,2025-03-19,trial_ended,
sub_001890,org_01822,Growth,149.0,2025-03-20,,active,
sub_001891,org_01824,Trial,0.0,2025-09-09,2025-09-23,trial_ended,
sub_001892,org_01824,Business,399.0,2025-09-26,,active,
sub_001893,org_01825,Trial,0.0,2025-01-26,2025-02-09,trial_ended,
sub_001894,org_01825,Starter,49.0,2025-02-12,,active,
sub_001895,org_01826,Trial,0.0,2025-06-01,2025-06-15,trial_ended,
sub_001896,org_01826,Business,399.0,2025-06-16,,active,
sub_001897,org_01827,Trial,0.0,2025-01-13,2025-01-27,trial_ended,
sub_001898,org_01827,Starter,49.0,2025-01-29,,active,
sub_001899,org_01828,Trial,0.0,2025-06-16,2025-06-30,trial_ended,
sub_001900,org_01828,Starter,49.0,2025-07-03,2025-08-13,churned,
sub_001901,org_01830,Trial,0.0,2025-09-23,2025-10-07,trial_ended,
sub_001902,org_01831,Trial,0.0,2025-03-12,2025-03-26,trial_ended,
sub_001903,org_01831,Starter,49.0,2025-03-28,,active,
sub_001904,org_01833,Trial,0.0,2025-03-06,2025-03-20,trial_ended,
sub_001905,org_01833,Starter,49.0,2025-03-21,2025-05-11,churned,Low adoption
sub_001906,org_01834,Trial,0.0,2025-07-16,2025-07-30,trial_ended,
sub_001907,org_01835,Trial,0.0,2025-08-15,2025-08-29,trial_ended,
sub_001908,org_01837,Trial,0.0,2025-08-19,2025-09-02,trial_ended,
sub_001909,org_01837,Business,399.0,2025-09-03,2025-12-11,churned,Budget
sub_001910,org_01838,Trial,0.0,2025-03-18,2025-04-01,trial_ended,
sub_001911,org_01839,Trial,0.0,2025-12-08,2025-12-22,trial_ended,
sub_001912,org_01840,Trial,0.0,2025-04-05,2025-04-19,trial_ended,
sub_001913,org_01840,Business,399.0,2025-04-20,,active,
sub_001914,org_01842,Trial,0.0,2025-12-10,2025-12-24,trial_ended,
sub_001915,org_01842,Growth,149.0,2025-12-26,,active,
sub_001916,org_01843,Trial,0.0,2025-12-08,2025-12-22,trial_ended,
sub_001917,org_01843,Business,399.0,2025-12-22,2026-02-05,churned,Budget
sub_001918,org_01845,Trial,0.0,2025-03-03,2025-03-17,trial_ended,
sub_001919,org_01846,Trial,0.0,2025-06-25,2025-07-09,trial_ended,
sub_001920,org_01846,Business,399.0,2025-07-11,,active,
sub_001921,org_01848,Trial,0.0,2025-10-31,2025-11-14,trial_ended,
sub_001922,org_01848,Starter,49.0,2025-11-15,,active,
sub_001923,org_01849,Trial,0.0,2025-06-10,2025-06-24,trial_ended,
sub_001924,org_01851,Trial,0.0,2025-06-28,2025-07-12,trial_ended,
sub_001925,org_01851,Growth,149.0,2025-07-14,,active,
sub_001926,org_01852,Trial,0.0,2025-06-15,2025-06-29,trial_ended,
sub_001927,org_01853,Trial,0.0,2025-03-17,2025-03-31,trial_ended,
sub_001928,org_01854,Trial,0.0,2025-10-18,2025-11-01,trial_ended,
sub_001929,org_01854,Starter,49.0,2025-11-01,,active,
sub_001930,org_01855,Trial,0.0,2025-10-02,2025-10-16,trial_ended,
sub_001931,org_01855,Starter,49.0,2025-10-16,2025-12-22,churned,Low adoption
sub_001932,org_01860,Trial,0.0,2025-04-03,2025-04-17,trial_ended,
sub_001933,org_01861,Trial,0.0,2025-09-19,2025-10-03,trial_ended,
sub_001934,org_01862,Trial,0.0,2025-01-27,2025-02-10,trial_ended,
sub_001935,org_01862,Growth,149.0,2025-02-13,,active,
sub_001936,org_01865,Trial,0.0,2025-06-10,2025-06-24,trial_ended,
sub_001937,org_01865,Growth,149.0,2025-06-25,2025-08-17,churned,Low adoption
sub_001938,org_01872,Trial,0.0,2025-01-23,2025-02-06,trial_ended,
sub_001939,org_01872,Growth,149.0,2025-02-07,,active,
sub_001940,org_01873,Trial,0.0,2025-06-03,2025-06-17,trial_ended,
sub_001941,org_01873,Growth,149.0,2025-06-20,,active,
sub_001942,org_01875,Trial,0.0,2025-07-09,2025-07-23,trial_ended,
sub_001943,org_01875,Business,399.0,2025-07-23,,active,
sub_001944,org_01876,Trial,0.0,2025-11-15,2025-11-29,trial_ended,
sub_001945,org_01878,Trial,0.0,2025-09-30,2025-10-14,trial_ended,
sub_001946,org_01879,Trial,0.0,2025-03-15,2025-03-29,trial_ended,
sub_001947,org_01879,Growth,149.0,2025-04-01,,active,
sub_001948,org_01882,Trial,0.0,2025-04-12,2025-04-26,trial_ended,
sub_001949,org_01884,Trial,0.0,2025-07-28,2025-08-11,trial_ended,
sub_001950,org_01884,Business,399.0,2025-08-14,,active,
sub_001951,org_01885,Trial,0.0,2025-03-09,2025-03-23,trial_ended,
sub_001952,org_01885,Business,399.0,2025-03-23,,active,
sub_001953,org_01886,Trial,0.0,2025-04-13,2025-04-27,trial_ended,
sub_001954,org_01886,Business,399.0,2025-04-28,,active,
sub_001955,org_01888,Trial,0.0,2025-09-12,2025-09-26,trial_ended,
sub_001956,org_01889,Trial,0.0,2025-04-12,2025-04-26,trial_ended,
sub_001957,org_01889,Starter,49.0,2025-04-27,2025-05-31,churned,
sub_001958,org_01891,Trial,0.0,2025-12-04,2025-12-18,trial_ended,
sub_001959,org_01891,Starter,49.0,2025-12-19,,active,
sub_001960,org_01893,Trial,0.0,2025-07-24,2025-08-07,trial_ended,
sub_001961,org_01894,Trial,0.0,2025-09-11,2025-09-25,trial_ended,
sub_001962,org_01894,Starter,49.0,2025-09-27,,active,
sub_001963,org_01896,Trial,0.0,2025-03-13,2025-03-27,trial_ended,
sub_001964,org_01896,Starter,49.0,2025-03-30,,active,
sub_001965,org_01897,Trial,0.0,2025-03-01,2025-03-15,trial_ended,
sub_001966,org_01897,Enterprise,999.0,2025-03-16,2025-07-13,churned,Budget
sub_001967,org_01898,Trial,0.0,2025-02-16,2025-03-02,trial_ended,
sub_001968,org_01898,Business,399.0,2025-03-04,,active,
sub_001969,org_01899,Trial,0.0,2025-07-28,2025-08-11,trial_ended,
sub_001970,org_01899,Growth,149.0,2025-08-12,,active,
sub_001971,org_01901,Trial,0.0,2025-06-23,2025-07-07,trial_ended,
sub_001972,org_01901,Growth,149.0,2025-07-08,,active,
sub_001973,org_01902,Trial,0.0,2025-09-15,2025-09-29,trial_ended,
sub_001974,org_01902,Business,399.0,2025-09-29,,active,
sub_001975,org_01904,Trial,0.0,2025-03-02,2025-03-16,trial_ended,
sub_001976,org_01904,Business,399.0,2025-03-17,,active,
sub_001977,org_01906,Trial,0.0,2025-12-13,2025-12-27,trial_ended,
sub_001978,org_01907,Trial,0.0,2025-09-27,2025-10-11,trial_ended,
sub_001979,org_01910,Trial,0.0,2025-11-08,2025-11-22,trial_ended,
sub_001980,org_01911,Trial,0.0,2025-08-26,2025-09-09,trial_ended,
sub_001981,org_01911,Business,399.0,2025-09-10,2026-01-08,churned,Low adoption
sub_001982,org_01912,Trial,0.0,2025-10-21,2025-11-04,trial_ended,
sub_001983,org_01916,Trial,0.0,2025-02-17,2025-03-03,trial_ended,
sub_001984,org_01916,Enterprise,999.0,2025-03-03,,active,
sub_001985,org_01917,Trial,0.0,2025-04-18,2025-05-02,trial_ended,
sub_001986,org_01919,Trial,0.0,2025-04-23,2025-05-07,trial_ended,
sub_001987,org_01919,Business,399.0,2025-05-09,,active,
sub_001988,org_01920,Trial,0.0,2025-03-29,2025-04-12,trial_ended,
sub_001989,org_01920,Growth,149.0,2025-04-12,,active,
sub_001990,org_01921,Trial,0.0,2025-05-03,2025-05-17,trial_ended,
sub_001991,org_01921,Growth,149.0,2025-05-18,,active,
sub_001992,org_01925,Trial,0.0,2025-12-11,2025-12-25,trial_ended,
sub_001993,org_01927,Trial,0.0,2025-03-06,2025-03-20,trial_ended,
sub_001994,org_01927,Business,399.0,2025-03-21,,active,
sub_001995,org_01928,Trial,0.0,2025-07-26,2025-08-09,trial_ended,
sub_001996,org_01931,Trial,0.0,2025-11-08,2025-11-22,trial_ended,
sub_001997,org_01931,Growth,149.0,2025-11-22,,active,
sub_001998,org_01932,Trial,0.0,2025-04-09,2025-04-23,trial_ended,
sub_001999,org_01932,Starter,49.0,2025-04-26,2025-08-07,churned,Missing feature
sub_002000,org_01936,Trial,0.0,2025-04-05,2025-04-19,trial_ended,
sub_002001,org_01937,Trial,0.0,2025-04-16,2025-04-30,trial_ended,
sub_002002,org_01940,Trial,0.0,2025-08-20,2025-09-03,trial_ended,
sub_002003,org_01941,Trial,0.0,2025-08-17,2025-08-31,trial_ended,
sub_002004,org_01941,Starter,49.0,2025-09-01,,active,
sub_002005,org_01942,Trial,0.0,2025-05-24,2025-06-07,trial_ended,
sub_002006,org_01942,Business,399.0,2025-06-08,2025-10-05,churned,Missing feature
sub_002007,org_01943,Trial,0.0,2025-11-06,2025-11-20,trial_ended,
sub_002008,org_01944,Trial,0.0,2025-03-27,2025-04-10,trial_ended,
sub_002009,org_01944,Enterprise,999.0,2025-04-13,,active,
sub_002010,org_01946,Trial,0.0,2025-03-16,2025-03-30,trial_ended,
sub_002011,org_01946,Starter,49.0,2025-03-31,,active,
sub_002012,org_01947,Trial,0.0,2025-01-30,2025-02-13,trial_ended,
sub_002013,org_01948,Trial,0.0,2025-08-10,2025-08-24,trial_ended,
sub_002014,org_01949,Trial,0.0,2025-09-30,2025-10-14,trial_ended,
sub_002015,org_01951,Trial,0.0,2025-07-15,2025-07-29,trial_ended,
sub_002016,org_01953,Trial,0.0,2025-05-17,2025-05-31,trial_ended,
sub_002017,org_01955,Trial,0.0,2025-03-24,2025-04-07,trial_ended,
sub_002018,org_01955,Enterprise,999.0,2025-04-08,,active,
sub_002019,org_01956,Trial,0.0,2025-10-02,2025-10-16,trial_ended,
sub_002020,org_01956,Growth,149.0,2025-10-17,2026-01-12,churned,Budget
sub_002021,org_01959,Trial,0.0,2025-09-03,2025-09-17,trial_ended,
sub_002022,org_01959,Business,399.0,2025-09-19,2025-12-22,churned,Budget
sub_002023,org_01960,Trial,0.0,2025-03-16,2025-03-30,trial_ended,
sub_002024,org_01961,Trial,0.0,2025-04-08,2025-04-22,trial_ended,
sub_002025,org_01961,Growth,149.0,2025-04-25,,active,
sub_002026,org_01962,Trial,0.0,2025-04-16,2025-04-30,trial_ended,
sub_002027,org_01964,Trial,0.0,2025-02-10,2025-02-24,trial_ended,
sub_002028,org_01964,Growth,149.0,2025-02-27,,active,
sub_002029,org_01966,Trial,0.0,2025-09-03,2025-09-17,trial_ended,
sub_002030,org_01966,Growth,149.0,2025-09-17,,active,
sub_002031,org_01968,Trial,0.0,2025-10-05,2025-10-19,trial_ended,
sub_002032,org_01968,Growth,149.0,2025-10-20,2026-01-17,churned,
sub_002033,org_01969,Trial,0.0,2025-05-22,2025-06-05,trial_ended,
sub_002034,org_01969,Growth,149.0,2025-06-08,,active,
sub_002035,org_01970,Trial,0.0,2025-02-03,2025-02-17,trial_ended,
sub_002036,org_01970,Growth,149.0,2025-02-18,,active,
sub_002037,org_01971,Trial,0.0,2025-06-17,2025-07-01,trial_ended,
sub_002038,org_01972,Trial,0.0,2025-04-12,2025-04-26,trial_ended,
sub_002039,org_01973,Trial,0.0,2025-11-18,2025-12-02,trial_ended,
sub_002040,org_01974,Trial,0.0,2025-07-24,2025-08-07,trial_ended,
sub_002041,org_01974,Starter,49.0,2025-08-10,,active,
sub_002042,org_01975,Trial,0.0,2025-12-15,2025-12-29,trial_ended,
sub_002043,org_01975,Starter,49.0,2025-12-30,,active,
sub_002044,org_01977,Trial,0.0,2025-05-14,2025-05-28,trial_ended,
sub_002045,org_01977,Growth,149.0,2025-05-31,,active,
sub_002046,org_01979,Trial,0.0,2025-04-14,2025-04-28,trial_ended,
sub_002047,org_01979,Starter,49.0,2025-05-01,,active,
sub_002048,org_01980,Trial,0.0,2025-12-26,2026-01-09,trial_ended,
sub_002049,org_01981,Trial,0.0,2025-10-19,2025-11-02,trial_ended,
sub_002050,org_01981,Growth,149.0,2025-11-02,,active,
sub_002051,org_01982,Trial,0.0,2025-12-13,2025-12-27,trial_ended,
sub_002052,org_01983,Trial,0.0,2025-08-20,2025-09-03,trial_ended,
sub_002053,org_01983,Enterprise,999.0,2025-09-04,,active,
sub_002054,org_01984,Trial,0.0,2025-11-19,2025-12-03,trial_ended,
sub_002055,org_01984,Starter,49.0,2025-12-03,,active,
sub_002056,org_01988,Trial,0.0,2025-03-06,2025-03-20,trial_ended,
sub_002057,org_01988,Business,399.0,2025-03-21,,active,
sub_002058,org_01989,Trial,0.0,2025-02-11,2025-02-25,trial_ended,
sub_002059,org_01989,Growth,149.0,2025-02-26,,active,
sub_002060,org_01993,Trial,0.0,2025-11-01,2025-11-15,trial_ended,
sub_002061,org_01994,Trial,0.0,2025-06-12,2025-06-26,trial_ended,
sub_002062,org_01996,Trial,0.0,2025-05-06,2025-05-20,trial_ended,
sub_002063,org_01996,Business,399.0,2025-05-20,,active,
sub_002064,org_01997,Trial,0.0,2025-12-19,2026-01-02,trial_ended,
sub_002065,org_01999,Trial,0.0,2025-06-06,2025-06-20,trial_ended,
sub_002066,org_02000,Trial,0.0,2025-05-06,2025-05-20,trial_ended,
sub_002067,org_02001,Trial,0.0,2025-05-31,2025-06-14,trial_ended,
sub_002068,org_02003,Trial,0.0,2025-07-28,2025-08-11,trial_ended,
sub_002069,org_02003,Starter,49.0,2025-08-13,,active,
sub_002070,org_02004,Trial,0.0,2025-12-09,2025-12-23,trial_ended,
sub_002071,org_02004,Starter,49.0,2025-12-23,,active,
sub_002072,org_02005,Trial,0.0,2025-02-19,2025-03-05,trial_ended,
sub_002073,org_02005,Growth,149.0,2025-03-08,,active,
sub_002074,org_02008,Trial,0.0,2025-04-09,2025-04-23,trial_ended,
sub_002075,org_02011,Trial,0.0,2025-11-08,2025-11-22,trial_ended,
sub_002076,org_02011,Starter,49.0,2025-11-25,,active,
sub_002077,org_02012,Trial,0.0,2025-03-01,2025-03-15,trial_ended,
sub_002078,org_02013,Trial,0.0,2025-08-23,2025-09-06,trial_ended,
sub_002079,org_02013,Business,399.0,2025-09-09,,active,
sub_002080,org_02014,Trial,0.0,2025-01-12,2025-01-26,trial_ended,
sub_002081,org_02017,Trial,0.0,2025-10-25,2025-11-08,trial_ended,
sub_002082,org_02018,Trial,0.0,2025-06-20,2025-07-04,trial_ended,
sub_002083,org_02018,Growth,149.0,2025-07-04,2025-10-24,churned,Low adoption
sub_002084,org_02019,Trial,0.0,2025-10-18,2025-11-01,trial_ended,
sub_002085,org_02025,Trial,0.0,2025-05-30,2025-06-13,trial_ended,
sub_002086,org_02025,Growth,149.0,2025-06-14,,active,
sub_002087,org_02026,Trial,0.0,2025-04-14,2025-04-28,trial_ended,
sub_002088,org_02026,Starter,49.0,2025-04-29,,active,
sub_002089,org_02027,Trial,0.0,2025-08-26,2025-09-09,trial_ended,
sub_002090,org_02027,Starter,49.0,2025-09-11,,active,
sub_002091,org_02029,Trial,0.0,2025-11-13,2025-11-27,trial_ended,
sub_002092,org_02029,Growth,149.0,2025-11-27,,active,
sub_002093,org_02030,Trial,0.0,2025-07-24,2025-08-07,trial_ended,
sub_002094,org_02030,Growth,149.0,2025-08-08,,active,
sub_002095,org_02031,Trial,0.0,2025-01-30,2025-02-13,trial_ended,
sub_002096,org_02032,Trial,0.0,2025-08-24,2025-09-07,trial_ended,
sub_002097,org_02032,Starter,49.0,2025-09-10,,active,
sub_002098,org_02035,Trial,0.0,2025-10-18,2025-11-01,trial_ended,
sub_002099,org_02035,Growth,149.0,2025-11-03,,active,
sub_002100,org_02038,Trial,0.0,2025-01-20,2025-02-03,trial_ended,
sub_002101,org_02038,Growth,149.0,2025-02-04,,active,
sub_002102,org_02039,Trial,0.0,2025-04-06,2025-04-20,trial_ended,
sub_002103,org_02039,Growth,149.0,2025-04-23,,active,
sub_002104,org_02040,Trial,0.0,2025-06-20,2025-07-04,trial_ended,
sub_002105,org_02040,Starter,49.0,2025-07-05,,active,
sub_002106,org_02041,Trial,0.0,2025-08-03,2025-08-17,trial_ended,
sub_002107,org_02042,Trial,0.0,2025-10-07,2025-10-21,trial_ended,
sub_002108,org_02042,Business,399.0,2025-10-23,2026-02-11,churned,Missing feature
sub_002109,org_02043,Trial,0.0,2025-06-08,2025-06-22,trial_ended,
sub_002110,org_02044,Trial,0.0,2025-03-28,2025-04-11,trial_ended,
sub_002111,org_02045,Trial,0.0,2025-07-15,2025-07-29,trial_ended,
sub_002112,org_02046,Trial,0.0,2025-07-15,2025-07-29,trial_ended,
sub_002113,org_02046,Growth,149.0,2025-07-30,2025-09-06,churned,
sub_002114,org_02047,Trial,0.0,2025-02-25,2025-03-11,trial_ended,
sub_002115,org_02047,Starter,49.0,2025-03-12,2025-06-18,churned,Missing feature
sub_002116,org_02048,Trial,0.0,2025-11-20,2025-12-04,trial_ended,
sub_002117,org_02048,Starter,49.0,2025-12-06,,active,
sub_002118,org_02049,Trial,0.0,2025-01-09,2025-01-23,trial_ended,
sub_002119,org_02051,Trial,0.0,2025-05-06,2025-05-20,trial_ended,
sub_002120,org_02052,Trial,0.0,2025-02-18,2025-03-04,trial_ended,
sub_002121,org_02052,Starter,49.0,2025-03-07,2025-06-26,churned,Budget
sub_002122,org_02053,Trial,0.0,2025-08-17,2025-08-31,trial_ended,
sub_002123,org_02053,Business,399.0,2025-09-02,2025-12-05,churned,Low adoption
sub_002124,org_02055,Trial,0.0,2025-08-03,2025-08-17,trial_ended,
sub_002125,org_02055,Business,399.0,2025-08-17,,active,
sub_002126,org_02056,Trial,0.0,2025-11-14,2025-11-28,trial_ended,
sub_002127,org_02056,Growth,149.0,2025-11-28,,active,
sub_002128,org_02058,Trial,0.0,2025-01-10,2025-01-24,trial_ended,
sub_002129,org_02058,Business,399.0,2025-01-24,,active,
sub_002130,org_02059,Trial,0.0,2025-08-06,2025-08-20,trial_ended,
sub_002131,org_02059,Business,399.0,2025-08-22,,active,
sub_002132,org_02060,Trial,0.0,2025-12-28,2026-01-11,trial_ended,
sub_002133,org_02061,Trial,0.0,2025-01-06,2025-01-20,trial_ended,
sub_002134,org_02061,Growth,149.0,2025-01-22,2025-05-17,churned,
sub_002135,org_02063,Trial,0.0,2025-11-27,2025-12-11,trial_ended,
sub_002136,org_02063,Business,399.0,2025-12-14,,active,
sub_002137,org_02064,Trial,0.0,2025-09-02,2025-09-16,trial_ended,
sub_002138,org_02064,Growth,149.0,2025-09-19,2025-11-09,churned,
sub_002139,org_02065,Trial,0.0,2025-07-15,2025-07-29,trial_ended,
sub_002140,org_02066,Trial,0.0,2025-05-19,2025-06-02,trial_ended,
sub_002141,org_02066,Starter,49.0,2025-06-03,2025-08-21,churned,
sub_002142,org_02067,Trial,0.0,2025-05-17,2025-05-31,trial_ended,
sub_002143,org_02067,Starter,49.0,2025-06-01,,active,
sub_002144,org_02068,Trial,0.0,2025-08-15,2025-08-29,trial_ended,
sub_002145,org_02068,Business,399.0,2025-08-30,,active,
sub_002146,org_02069,Trial,0.0,2026-01-01,2026-01-15,trial_ended,
sub_002147,org_02069,Business,399.0,2026-01-18,,active,
sub_002148,org_02070,Trial,0.0,2025-03-03,2025-03-17,trial_ended,
sub_002149,org_02071,Trial,0.0,2025-01-09,2025-01-23,trial_ended,
sub_002150,org_02071,Growth,149.0,2025-01-23,2025-03-09,churned,Missing feature
sub_002151,org_02073,Trial,0.0,2025-05-18,2025-06-01,trial_ended,
sub_002152,org_02074,Trial,0.0,2025-02-13,2025-02-27,trial_ended,
sub_002153,org_02074,Growth,149.0,2025-02-28,2025-05-30,churned,Missing feature
sub_002154,org_02075,Trial,0.0,2025-03-31,2025-04-14,trial_ended,
sub_002155,org_02077,Trial,0.0,2025-06-27,2025-07-11,trial_ended,
sub_002156,org_02077,Growth,149.0,2025-07-11,,active,
sub_002157,org_02078,Trial,0.0,2025-05-18,2025-06-01,trial_ended,
sub_002158,org_02078,Growth,149.0,2025-06-04,2025-10-02,churned,Missing feature
sub_002159,org_02079,Trial,0.0,2026-01-02,2026-01-16,trial_ended,
sub_002160,org_02079,Starter,49.0,2026-01-17,,active,
sub_002161,org_02080,Trial,0.0,2025-02-14,2025-02-28,trial_ended,
sub_002162,org_02081,Trial,0.0,2025-10-04,2025-10-18,trial_ended,
sub_002163,org_02082,Trial,0.0,2025-11-08,2025-11-22,trial_ended,
sub_002164,org_02083,Trial,0.0,2025-03-05,2025-03-19,trial_ended,
sub_002165,org_02084,Trial,0.0,2025-06-18,2025-07-02,trial_ended,
sub_002166,org_02084,Growth,149.0,2025-07-05,,active,
sub_002167,org_02085,Trial,0.0,2025-12-26,2026-01-09,trial_ended,
sub_002168,org_02085,Enterprise,999.0,2026-01-11,,active,
sub_002169,org_02087,Trial,0.0,2025-10-27,2025-11-10,trial_ended,
sub_002170,org_02087,Starter,49.0,2025-11-11,,active,
sub_002171,org_02088,Trial,0.0,2025-05-25,2025-06-08,trial_ended,
sub_002172,org_02089,Trial,0.0,2025-03-23,2025-04-06,trial_ended,
sub_002173,org_02089,Enterprise,999.0,2025-04-06,,active,
sub_002174,org_02090,Trial,0.0,2025-03-28,2025-04-11,trial_ended,
sub_002175,org_02090,Growth,149.0,2025-04-12,,active,
sub_002176,org_02091,Trial,0.0,2025-01-24,2025-02-07,trial_ended,
sub_002177,org_02091,Growth,149.0,2025-02-07,,active,
sub_002178,org_02092,Trial,0.0,2025-04-21,2025-05-05,trial_ended,
sub_002179,org_02093,Trial,0.0,2025-03-08,2025-03-22,trial_ended,
sub_002180,org_02093,Starter,49.0,2025-03-25,,active,
sub_002181,org_02095,Trial,0.0,2025-04-11,2025-04-25,trial_ended,
sub_002182,org_02096,Trial,0.0,2025-09-25,2025-10-09,trial_ended,
sub_002183,org_02097,Trial,0.0,2025-12-25,2026-01-08,trial_ended,
sub_002184,org_02097,Growth,149.0,2026-01-10,,active,
sub_002185,org_02098,Trial,0.0,2025-03-14,2025-03-28,trial_ended,
sub_002186,org_02099,Trial,0.0,2025-12-05,2025-12-19,trial_ended,
sub_002187,org_02099,Business,399.0,2025-12-21,,active,
sub_002188,org_02103,Trial,0.0,2025-04-24,2025-05-08,trial_ended,
sub_002189,org_02103,Growth,149.0,2025-05-08,,active,
sub_002190,org_02104,Trial,0.0,2025-09-21,2025-10-05,trial_ended,
sub_002191,org_02105,Trial,0.0,2025-07-30,2025-08-13,trial_ended,
sub_002192,org_02105,Business,399.0,2025-08-13,,active,
sub_002193,org_02107,Trial,0.0,2025-12-26,2026-01-09,trial_ended,
sub_002194,org_02108,Trial,0.0,2025-02-23,2025-03-09,trial_ended,
sub_002195,org_02110,Trial,0.0,2025-01-20,2025-02-03,trial_ended,
sub_002196,org_02111,Trial,0.0,2025-12-22,2026-01-05,trial_ended,
sub_002197,org_02111,Growth,149.0,2026-01-07,,active,
sub_002198,org_02112,Trial,0.0,2025-12-01,2025-12-15,trial_ended,
sub_002199,org_02113,Trial,0.0,2025-09-20,2025-10-04,trial_ended,
sub_002200,org_02115,Trial,0.0,2025-10-26,2025-11-09,trial_ended,
sub_002201,org_02116,Trial,0.0,2025-09-10,2025-09-24,trial_ended,
sub_002202,org_02117,Trial,0.0,2025-07-24,2025-08-07,trial_ended,
sub_002203,org_02119,Trial,0.0,2025-02-10,2025-02-24,trial_ended,
sub_002204,org_02122,Trial,0.0,2025-12-05,2025-12-19,trial_ended,
sub_002205,org_02125,Trial,0.0,2025-07-19,2025-08-02,trial_ended,
sub_002206,org_02126,Trial,0.0,2025-12-30,2026-01-13,trial_ended,
sub_002207,org_02126,Starter,49.0,2026-01-14,,active,
sub_002208,org_02127,Trial,0.0,2025-12-16,2025-12-30,trial_ended,
sub_002209,org_02127,Growth,149.0,2026-01-01,,active,
sub_002210,org_02128,Trial,0.0,2025-03-21,2025-04-04,trial_ended,
sub_002211,org_02129,Trial,0.0,2025-09-24,2025-10-08,trial_ended,
sub_002212,org_02131,Trial,0.0,2025-07-17,2025-07-31,trial_ended,
sub_002213,org_02131,Enterprise,999.0,2025-08-02,2025-09-23,churned,Low adoption
sub_002214,org_02135,Trial,0.0,2025-12-30,2026-01-13,trial_ended,
sub_002215,org_02136,Trial,0.0,2025-10-23,2025-11-06,trial_ended,
sub_002216,org_02136,Growth,149.0,2025-11-09,,active,
sub_002217,org_02137,Trial,0.0,2025-06-26,2025-07-10,trial_ended,
sub_002218,org_02137,Growth,149.0,2025-07-11,,active,
sub_002219,org_02138,Trial,0.0,2025-03-29,2025-04-12,trial_ended,
sub_002220,org_02138,Enterprise,999.0,2025-04-12,,active,
sub_002221,org_02140,Trial,0.0,2025-05-30,2025-06-13,trial_ended,
sub_002222,org_02140,Starter,49.0,2025-06-14,,active,
sub_002223,org_02142,Trial,0.0,2025-01-16,2025-01-30,trial_ended,
sub_002224,org_02143,Trial,0.0,2025-07-23,2025-08-06,trial_ended,
sub_002225,org_02143,Starter,49.0,2025-08-08,,active,
sub_002226,org_02145,Trial,0.0,2025-03-13,2025-03-27,trial_ended,
sub_002227,org_02145,Growth,149.0,2025-03-29,,active,
sub_002228,org_02146,Trial,0.0,2025-10-28,2025-11-11,trial_ended,
sub_002229,org_02146,Growth,149.0,2025-11-11,2026-01-15,churned,
sub_002230,org_02148,Trial,0.0,2025-02-02,2025-02-16,trial_ended,
sub_002231,org_02149,Trial,0.0,2025-07-14,2025-07-28,trial_ended,
sub_002232,org_02149,Growth,149.0,2025-07-29,,active,
sub_002233,org_02151,Trial,0.0,2025-01-16,2025-01-30,trial_ended,
sub_002234,org_02151,Enterprise,999.0,2025-01-30,,active,
sub_002235,org_02152,Trial,0.0,2025-11-17,2025-12-01,trial_ended,
sub_002236,org_02152,Starter,49.0,2025-12-04,,active,
sub_002237,org_02153,Trial,0.0,2025-11-14,2025-11-28,trial_ended,
sub_002238,org_02154,Trial,0.0,2025-05-21,2025-06-04,trial_ended,
sub_002239,org_02154,Growth,149.0,2025-06-07,,active,
sub_002240,org_02155,Trial,0.0,2025-04-19,2025-05-03,trial_ended,
sub_002241,org_02155,Business,399.0,2025-05-05,,active,
sub_002242,org_02156,Trial,0.0,2025-03-03,2025-03-17,trial_ended,
sub_002243,org_02156,Growth,149.0,2025-03-17,2025-05-30,churned,
sub_002244,org_02157,Trial,0.0,2025-07-29,2025-08-12,trial_ended,
sub_002245,org_02158,Trial,0.0,2025-10-05,2025-10-19,trial_ended,
sub_002246,org_02158,Growth,149.0,2025-10-21,,active,
sub_002247,org_02159,Trial,0.0,2025-09-24,2025-10-08,trial_ended,
sub_002248,org_02159,Enterprise,999.0,2025-10-08,,active,
sub_002249,org_02160,Trial,0.0,2025-06-02,2025-06-16,trial_ended,
sub_002250,org_02161,Trial,0.0,2025-02-23,2025-03-09,trial_ended,
sub_002251,org_02162,Trial,0.0,2025-09-08,2025-09-22,trial_ended,
sub_002252,org_02162,Growth,149.0,2025-09-22,,active,
sub_002253,org_02163,Trial,0.0,2025-06-20,2025-07-04,trial_ended,
sub_002254,org_02163,Business,399.0,2025-07-05,,active,
sub_002255,org_02164,Trial,0.0,2025-08-19,2025-09-02,trial_ended,
