routing_attempt_id,lead_id,partner_id,routed_at,routing_priority,bid_amount,delivery_status,response_status,response_timestamp,rejection_reason
RA5EB057C5BF08,LD4620C4CA22B,P009,2025-02-28 09:58:36 UTC,1,51.54,delivered,accepted,2025-02-28 09:59:47 UTC,
RA93CF36545C83,L1848A920F643,P010,2025-06-07 09:06:17 UTC,1,75.94,delivered,accepted,2025-06-07 09:08:18 UTC,
RAC0206F246E6C,LD846F5AB1EB5,P002,2025-05-02 11:45:46 UTC,1,74.81,delivered,accepted,2025-05-02 11:49:21 UTC,
RA25423A0A97D2,LD31DE2317D03,P010,2025-05-08 11:49:45 UTC,1,82.53,delivered,no_response,2025-05-08 11:53:51 UTC,quality
RA7B6E398FC11F,LD31DE2317D03,P003,2025-05-08 11:49:28 UTC,2,59.81,delivered,rejected,2025-05-08 11:51:25 UTC,state_not_covered
RA8214F6D37704,LD31DE2317D03,P002,2025-05-08 11:49:15 UTC,3,72.86,delivered,capacity_exceeded,2025-05-08 11:49:50 UTC,price_too_low
RA3038879ADF4F,LF7616F20494D,P010,2025-03-18 18:00:17 UTC,1,71.3,delivered,accepted,2025-03-18 18:00:30 UTC,
RAFB6E4DA34DEB,LF2B96D92707E,P010,2025-02-10 19:03:02 UTC,1,82.19,delivered,capacity_exceeded,2025-02-10 19:03:52 UTC,state_not_covered
RA6E685CDCFE1D,L881A680E5142,P003,2025-05-09 15:28:47 UTC,1,70.56,delivered,accepted,2025-05-09 15:32:14 UTC,
RA67A828FC6315,L14CE8D8CFEE0,P009,2025-05-22 22:40:19 UTC,1,55.5,delivered,accepted,2025-05-22 22:44:16 UTC,
RAF604C1DF0F71,L0EDD40EC1DEF,P002,2025-04-22 21:51:22 UTC,1,85.64,delivered,no_response,2025-04-22 21:56:00 UTC,state_not_covered
RAFDC5E88BA10F,L0EDD40EC1DEF,P003,2025-04-22 21:51:00 UTC,2,72.84,delivered,accepted,2025-04-22 21:55:36 UTC,
RAE0D636CF1E3B,L40F4A118639B,P010,2025-03-17 08:08:37 UTC,1,65.36,delivered,accepted,2025-03-17 08:10:27 UTC,
RA48C8975ECBD5,L2E74D0762D07,P006,2025-05-02 20:22:28 UTC,1,132.79,delivered,capacity_exceeded,2025-05-02 20:26:12 UTC,price_too_low
RAC5E7EA473FC7,L97460AF55D57,P001,2025-06-10 13:27:37 UTC,1,60.06,delivered,accepted,2025-06-10 13:30:52 UTC,
RA40F8AFFA1129,L3E187F374E2A,P003,2025-05-26 10:23:05 UTC,1,76.93,delivered,accepted,2025-05-26 10:27:55 UTC,
RA2893E6F8D5B5,LDE509C540D72,P005,2025-01-16 19:33:18 UTC,1,119.5,delivered,accepted,2025-01-16 19:34:19 UTC,
RAC1D100A2A9A4,L9D01CFB623BB,P010,2025-06-03 14:34:54 UTC,1,81.97,delivered,capacity_exceeded,2025-06-03 14:37:29 UTC,price_too_low
RA0F73EEB1BBCB,L9D01CFB623BB,P003,2025-06-03 14:34:46 UTC,2,62.4,delivered,rejected,2025-06-03 14:36:51 UTC,quality
RA6B03AFF48EB1,L532AD3B79F6A,P002,2025-02-17 22:20:18 UTC,1,67.2,delivered,accepted,2025-02-17 22:23:19 UTC,
RA3D869188CE23,L45698583B71B,P002,2025-05-30 22:56:26 UTC,1,85.44,delivered,accepted,2025-05-30 22:57:33 UTC,
RAE585B962993C,LCBAF23700975,P010,2025-02-01 12:34:50 UTC,1,77.95,delivered,capacity_exceeded,2025-02-01 12:38:08 UTC,state_not_covered
RA772776A4648B,LF6B7D5BFA885,P009,2025-01-30 22:08:01 UTC,1,53.03,delivered,accepted,2025-01-30 22:10:02 UTC,
RA8580BE6E1534,L8EAD95861E60,P010,2025-06-19 13:18:37 UTC,1,68.01,delivered,capacity_exceeded,2025-06-19 13:22:32 UTC,quality
RAB1569A124726,L5E0CAD4F7D53,P010,2025-05-19 21:46:51 UTC,1,65.28,delivered,no_response,2025-05-19 21:51:38 UTC,state_not_covered
RA6986A29071B9,L5E0CAD4F7D53,P001,2025-05-19 21:47:25 UTC,2,59.94,delivered,accepted,2025-05-19 21:51:45 UTC,
RA00607D909176,LA2C4EDA1CC73,P003,2025-02-08 11:13:04 UTC,1,65.08,delivered,accepted,2025-02-08 11:13:49 UTC,
RAAB8C0B5AFC78,L391B5698448B,P010,2025-05-30 14:24:44 UTC,1,78.55,delivered,capacity_exceeded,2025-05-30 14:27:41 UTC,capacity
RAE4B1DB42671C,L2D46BD0E6BBA,P010,2025-06-27 16:28:03 UTC,1,67.57,delivered,rejected,2025-06-27 16:31:44 UTC,quality
RA3CFD483BDC47,LA100C331139A,P010,2025-04-29 11:00:50 UTC,1,72.49,delivered,accepted,2025-04-29 11:04:08 UTC,
RAC173966B80E1,L4BEFA461ED51,P002,2025-03-04 09:52:34 UTC,1,68.91,delivered,accepted,2025-03-04 09:57:27 UTC,
RA63AEE2895DF9,L9AD04D41B439,P009,2025-05-28 12:18:29 UTC,1,61.52,delivered,capacity_exceeded,2025-05-28 12:19:36 UTC,quality
RAF0C665F22217,L9AD04D41B439,P002,2025-05-28 12:18:33 UTC,2,66.02,delivered,no_response,2025-05-28 12:19:10 UTC,capacity
RA53BEEA6782D0,LE0FED474EE81,P003,2025-04-18 14:47:00 UTC,1,73.66,delivered,accepted,2025-04-18 14:50:41 UTC,
RA437E6A0049FB,LE562FA08B1E9,P003,2025-01-26 16:40:15 UTC,1,75.66,delivered,rejected,2025-01-26 16:43:07 UTC,price_too_low
RA873C4BCC9D06,L65DB90CEBD21,P001,2025-03-23 23:08:23 UTC,1,72.57,delivered,accepted,2025-03-23 23:11:51 UTC,
RA8529F3D1502B,L5F499FF04825,P005,2025-05-26 13:12:15 UTC,1,103.56,delivered,capacity_exceeded,2025-05-26 13:12:38 UTC,capacity
RA08A68C600ACC,LA493859D5E74,P002,2025-02-01 20:12:08 UTC,1,80.57,delivered,capacity_exceeded,2025-02-01 20:13:07 UTC,quality
RA5F2650A657AF,L2F1AD4D44034,P001,2025-06-10 18:49:52 UTC,1,61.32,delivered,accepted,2025-06-10 18:54:44 UTC,
RAD8760D24F861,L90C5DFDFF265,P006,2025-04-03 07:48:34 UTC,1,120.62,delivered,accepted,2025-04-03 07:51:25 UTC,
RADBA6FCB71BA0,LB14B80978E1C,P010,2025-06-27 07:20:44 UTC,1,78.55,delivered,accepted,2025-06-27 07:22:32 UTC,
RA6D0B4417AEFD,L1C0B2FC99D19,P010,2025-05-21 18:33:14 UTC,1,72.89,delivered,accepted,2025-05-21 18:35:21 UTC,
RA3530A0476306,LC5DF44AFB18C,P004,2025-03-07 16:48:29 UTC,1,89.36,delivered,capacity_exceeded,2025-03-07 16:53:12 UTC,state_not_covered
RAD446332FE4D4,LB4D373C6E6EC,P002,2025-05-30 20:58:16 UTC,1,85.34,delivered,accepted,2025-05-30 21:00:46 UTC,
RA90498420CFB9,L8E4FAFB7ABDE,P003,2025-03-19 20:16:46 UTC,1,68.47,delivered,accepted,2025-03-19 20:17:37 UTC,
RA4B659873F010,L1F365CC62AA3,P010,2025-06-29 09:35:41 UTC,1,68.4,delivered,accepted,2025-06-29 09:37:06 UTC,
RA91F8F237CDF1,L5E22ADC314F9,P007,2025-03-19 18:52:16 UTC,1,111.78,delivered,accepted,2025-03-19 18:55:27 UTC,
RA61ABBFF3CD44,L5B83EFCF0CBF,P006,2025-02-18 12:52:11 UTC,1,106.64,delivered,accepted,2025-02-18 12:57:08 UTC,
RAE6F4FC2D4025,L4764720E04C6,P009,2025-01-10 19:53:45 UTC,1,54.85,delivered,no_response,2025-01-10 19:55:37 UTC,capacity
RAC0464BB89767,L455AFBE894BE,P005,2025-03-17 13:54:35 UTC,1,114.92,delivered,capacity_exceeded,2025-03-17 13:55:14 UTC,price_too_low
RA1680330760E6,L338BAA3615AC,P010,2025-02-19 16:43:52 UTC,1,81.72,delivered,accepted,2025-02-19 16:45:46 UTC,
RAB11662E047C7,L70674E322EAA,P009,2025-02-03 12:00:07 UTC,1,55.69,delivered,accepted,2025-02-03 12:02:23 UTC,
RA41678CEAF514,L95CD174C70B6,P005,2025-04-01 07:15:02 UTC,1,119.85,delivered,accepted,2025-04-01 07:15:16 UTC,
RAAC9FC0992275,L6269BF9046AC,P010,2025-04-26 15:16:42 UTC,1,79.6,delivered,accepted,2025-04-26 15:21:04 UTC,
RAB500A19F5B6A,LC6C2FBCFA747,P002,2025-02-26 21:02:56 UTC,1,65.76,delivered,accepted,2025-02-26 21:03:42 UTC,
RAFC7B9673A229,L4F1B19A91598,P005,2025-02-22 08:36:13 UTC,1,95.49,delivered,accepted,2025-02-22 08:37:58 UTC,
RA02F2AB936652,L82E66F277084,P008,2025-05-02 14:17:08 UTC,1,74.23,delivered,rejected,2025-05-02 14:17:31 UTC,state_not_covered
RAC1EC8D8213C7,LB7A1EA0628D3,P006,2025-04-03 15:27:34 UTC,1,105.4,delivered,accepted,2025-04-03 15:31:58 UTC,
RA74B4060DBDF6,L81EDA7F00BB1,P010,2025-04-27 14:06:09 UTC,1,69.42,delivered,accepted,2025-04-27 14:08:51 UTC,
RA2C6CCCE80E0F,L88F53B04FDD5,P001,2025-05-04 10:48:35 UTC,1,64.83,delivered,accepted,2025-05-04 10:49:04 UTC,
RA3DB6166C33B5,L3686995499B7,P010,2025-03-29 16:45:31 UTC,1,82.64,delivered,capacity_exceeded,2025-03-29 16:49:12 UTC,capacity
RA64E21AB048C4,L031DE2F49618,P001,2025-06-30 09:38:50 UTC,1,59.1,delivered,accepted,2025-06-30 09:43:44 UTC,
RA95BCCBD02098,LD82DADB81EFA,P010,2025-05-01 10:44:20 UTC,1,77.18,delivered,accepted,2025-05-01 10:46:23 UTC,
RAD8FE933EB71A,L5209A383A318,P003,2025-02-18 07:49:16 UTC,1,70.69,delivered,accepted,2025-02-18 07:53:02 UTC,
RA2BE748F1E251,L3D26F23BC944,P003,2025-01-29 09:00:28 UTC,1,75.39,delivered,accepted,2025-01-29 09:03:49 UTC,
RA15CB299F7F53,L3E5AEF8EA1A5,P002,2025-03-07 09:01:56 UTC,1,80.95,delivered,accepted,2025-03-07 09:05:43 UTC,
RA1E8033BC0142,L3BB61374128A,P008,2025-01-22 16:49:10 UTC,1,86.33,delivered,accepted,2025-01-22 16:50:02 UTC,
RA8AF8127A063B,L164E41A19AF3,P006,2025-01-26 12:31:37 UTC,1,129.58,delivered,accepted,2025-01-26 12:36:34 UTC,
RA6CFDF40F8F7D,LB6F34179CE82,P010,2025-06-04 22:44:40 UTC,1,66.46,delivered,capacity_exceeded,2025-06-04 22:45:38 UTC,state_not_covered
RA3EBF3195BA4D,LE30A7613619B,P003,2025-06-05 07:53:18 UTC,1,65.12,delivered,accepted,2025-06-05 07:56:10 UTC,
RA664A0B292CE9,LF3776575090B,P002,2025-04-18 20:41:43 UTC,1,64.24,delivered,accepted,2025-04-18 20:45:16 UTC,
RAC4E211CBD88D,L36733CA5CA56,P001,2025-04-26 17:07:27 UTC,1,69.78,delivered,accepted,2025-04-26 17:12:05 UTC,
RA3F7421EE5A85,L2E8257D3F3F6,P002,2025-04-04 18:39:54 UTC,1,85.13,delivered,accepted,2025-04-04 18:40:08 UTC,
RA01927042D348,L0CF6E3B054A3,P005,2025-06-02 14:27:41 UTC,1,110.62,delivered,capacity_exceeded,2025-06-02 14:30:20 UTC,price_too_low
RA960BD21F8B59,L7554A47B8F08,P001,2025-04-20 09:49:22 UTC,1,65.08,delivered,accepted,2025-04-20 09:52:19 UTC,
RA6029708E3E6C,L6FA61FFDFEFA,P003,2025-06-10 11:56:35 UTC,1,74.61,delivered,capacity_exceeded,2025-06-10 11:59:34 UTC,capacity
RA5D0A56A243E3,L1ECB66BAD933,P002,2025-02-23 14:40:17 UTC,1,74.97,delivered,accepted,2025-02-23 14:43:07 UTC,
RAA84BBA35B415,L9DC3F5A9E36A,P001,2025-02-19 21:48:57 UTC,1,71.83,delivered,accepted,2025-02-19 21:50:18 UTC,
RAE465655E6973,L4C199F7F7858,P001,2025-04-10 21:26:30 UTC,1,58.19,delivered,accepted,2025-04-10 21:28:16 UTC,
RAC41A2220B20A,LB4F75D4FC78A,P005,2025-06-28 17:24:30 UTC,1,89.78,delivered,accepted,2025-06-28 17:25:01 UTC,
RA561619A82890,LE0A6704F6CDD,P005,2025-01-22 20:35:45 UTC,1,118.41,delivered,accepted,2025-01-22 20:39:11 UTC,
RA3E25AA507EAB,LB93FCBDA185A,P005,2025-06-18 14:04:54 UTC,1,110.47,delivered,no_response,2025-06-18 14:06:17 UTC,state_not_covered
RA6EA8403E704F,LF08A5463404A,P002,2025-06-01 14:56:19 UTC,1,74.87,delivered,accepted,2025-06-01 14:56:55 UTC,
RA0C9B6E92CAA5,LF9557B6E0DAA,P003,2025-02-20 17:46:04 UTC,1,74.37,delivered,accepted,2025-02-20 17:48:21 UTC,
RAA72404318638,L95F7923BFAD0,P003,2025-01-16 17:13:54 UTC,1,58.86,delivered,accepted,2025-01-16 17:17:02 UTC,
RA3B61C70690AF,L29C2CF9C4213,P007,2025-06-01 19:24:44 UTC,1,125.85,delivered,rejected,2025-06-01 19:26:39 UTC,state_not_covered
RAB69C2DF98A0B,L9961A506AF54,P005,2025-03-23 12:45:57 UTC,1,106.75,delivered,accepted,2025-03-23 12:46:43 UTC,
RAE4CA7DE08B54,L8C730FFA16EA,P009,2025-04-25 22:02:17 UTC,1,52.83,delivered,capacity_exceeded,2025-04-25 22:05:50 UTC,state_not_covered
RA3366A427FD14,L1EC59CBAE4E8,P002,2025-03-10 19:51:45 UTC,1,67.71,delivered,accepted,2025-03-10 19:52:56 UTC,
RA4FFC38C21ABD,LE1287E6D2335,P003,2025-01-04 07:36:34 UTC,1,62.18,delivered,rejected,2025-01-04 07:40:01 UTC,state_not_covered
RA28B4DFF29739,LE1287E6D2335,P002,2025-01-04 07:37:20 UTC,2,76.48,delivered,capacity_exceeded,2025-01-04 07:37:30 UTC,price_too_low
RA67B183BD2115,LE1287E6D2335,P010,2025-01-04 07:36:34 UTC,3,67.07,delivered,rejected,2025-01-04 07:38:36 UTC,price_too_low
RA782E0967D06F,L73787031E5DF,P003,2025-02-11 08:53:15 UTC,1,61.15,delivered,accepted,2025-02-11 08:57:21 UTC,
RA9288D1A1E9C4,L993C2F53B389,P003,2025-03-10 10:03:15 UTC,1,58.76,delivered,rejected,2025-03-10 10:04:29 UTC,state_not_covered
RA8F234CE6A335,LA8213E0977E4,P002,2025-04-17 10:50:23 UTC,1,68.95,delivered,no_response,2025-04-17 10:52:23 UTC,quality
RA9DC639C4574E,LEFF177FF63A9,P005,2025-01-03 18:46:16 UTC,1,102.6,delivered,accepted,2025-01-03 18:50:19 UTC,
RA54CF71FF83D4,LFC1F7CE35A66,P005,2025-04-04 17:08:15 UTC,1,114.47,delivered,rejected,2025-04-04 17:09:26 UTC,price_too_low
RA2B5259DA56D3,L1C6359B58512,P003,2025-02-09 11:18:08 UTC,1,66.29,delivered,no_response,2025-02-09 11:20:03 UTC,quality
RA55195884015E,LC6F30A2AAADE,P010,2025-03-16 12:23:30 UTC,1,76.93,delivered,accepted,2025-03-16 12:28:15 UTC,
RA2A457D3CBD3A,LC02D94AC2B10,P010,2025-03-11 10:35:09 UTC,1,66.22,delivered,capacity_exceeded,2025-03-11 10:39:15 UTC,price_too_low
RA1FE9722F8C69,L76A976218B4B,P002,2025-06-22 12:11:04 UTC,1,64.9,delivered,accepted,2025-06-22 12:11:40 UTC,
RA7F3F3762F180,LC836759C7820,P003,2025-02-16 15:54:41 UTC,1,61.17,delivered,accepted,2025-02-16 15:57:01 UTC,
RAF6AB79072F94,LA63C92564290,P003,2025-03-07 09:34:05 UTC,1,69.02,delivered,accepted,2025-03-07 09:35:53 UTC,
RA904E77501272,LE36A30B5A94E,P002,2025-03-03 13:59:40 UTC,1,86.14,delivered,capacity_exceeded,2025-03-03 14:01:22 UTC,state_not_covered
RA385B0F8A957C,L98464F208415,P001,2025-03-22 22:04:01 UTC,1,67.92,delivered,accepted,2025-03-22 22:06:14 UTC,
RABC84E2C36DFC,LD6BA1F83A161,P003,2025-06-02 17:17:26 UTC,1,64.07,delivered,capacity_exceeded,2025-06-02 17:19:21 UTC,state_not_covered
RA08B6240B3D27,LD6BA1F83A161,P009,2025-06-02 17:17:06 UTC,2,65.6,delivered,accepted,2025-06-02 17:19:45 UTC,
RA389D638B6D44,LBBB02CDAE6D5,P005,2025-06-21 21:35:01 UTC,1,113.96,delivered,accepted,2025-06-21 21:35:37 UTC,
RA94679A5EA3D5,LE0F95A867DB8,P002,2025-05-31 13:01:22 UTC,1,68.32,delivered,accepted,2025-05-31 13:02:12 UTC,
RAA82D08527637,LDC2CB9FBBBC5,P003,2025-01-16 08:25:23 UTC,1,68.49,delivered,no_response,2025-01-16 08:26:43 UTC,capacity
RAA323571C3B41,L37DBBA223E61,P007,2025-06-02 15:42:48 UTC,1,124.44,delivered,accepted,2025-06-02 15:44:31 UTC,
RA4CA59C663109,LB77C16E13ABB,P009,2025-05-01 18:38:37 UTC,1,50.35,delivered,accepted,2025-05-01 18:43:10 UTC,
RAE2ABE36F6402,LB87957841FDC,P009,2025-05-28 09:48:52 UTC,1,54.45,delivered,capacity_exceeded,2025-05-28 09:49:40 UTC,quality
RABE029883052D,LB87957841FDC,P010,2025-05-28 09:48:20 UTC,2,70.59,delivered,accepted,2025-05-28 09:50:04 UTC,
RAD4C3C83A7EED,L3A13D7A2C0C8,P003,2025-01-10 11:15:24 UTC,1,58.3,delivered,accepted,2025-01-10 11:18:12 UTC,
RAB4E55CC092FC,L5CD993D1ABA6,P010,2025-01-12 20:55:39 UTC,1,81.61,delivered,accepted,2025-01-12 20:57:19 UTC,
RAE9AF0DAC34FA,LDE415E61E6A7,P001,2025-04-09 21:04:27 UTC,1,57.64,delivered,accepted,2025-04-09 21:09:00 UTC,
RAF0DE026ABEB3,LEC2D9C28F405,P003,2025-05-27 16:25:49 UTC,1,66.66,delivered,accepted,2025-05-27 16:27:39 UTC,
RA6869B5218E03,L744D5E81C4E5,P003,2025-03-03 20:22:29 UTC,1,71.26,delivered,accepted,2025-03-03 20:25:23 UTC,
RAA1CAB77045BB,L42059C0C528F,P009,2025-03-25 09:31:21 UTC,1,53.59,delivered,capacity_exceeded,2025-03-25 09:35:22 UTC,state_not_covered
RAE45CC60302F5,L31210A666C09,P010,2025-04-23 18:19:53 UTC,1,78.1,delivered,capacity_exceeded,2025-04-23 18:21:08 UTC,state_not_covered
RA821B1BA01B2B,LFB31D84C3173,P006,2025-02-07 09:45:03 UTC,1,111.6,delivered,accepted,2025-02-07 09:46:23 UTC,
RA3217828C1F65,LD8085BC5A885,P002,2025-06-25 22:56:31 UTC,1,72.68,delivered,accepted,2025-06-25 23:01:29 UTC,
RA4A5C441CD644,L5795B335CC79,P002,2025-01-03 08:21:14 UTC,1,85.0,delivered,rejected,2025-01-03 08:21:36 UTC,quality
RAC8DC5657E1A7,L5795B335CC79,P010,2025-01-03 08:20:33 UTC,2,72.93,delivered,accepted,2025-01-03 08:23:04 UTC,
RA8B11ECD6D8CB,L8D7B2D4867BD,P001,2025-06-16 10:57:14 UTC,1,62.27,delivered,rejected,2025-06-16 11:01:10 UTC,price_too_low
RAF1BB15406FE2,L0F37570917CA,P002,2025-04-03 16:01:56 UTC,1,69.89,delivered,accepted,2025-04-03 16:04:39 UTC,
RA18941CE12314,LBC2C8C6ED98F,P002,2025-03-07 11:54:45 UTC,1,74.19,delivered,accepted,2025-03-07 11:59:38 UTC,
RA55A9DC35FC8D,L77547D8AE035,P008,2025-05-23 21:39:47 UTC,1,67.04,delivered,rejected,2025-05-23 21:43:54 UTC,state_not_covered
RAB868FEBEEA5C,L77547D8AE035,P010,2025-05-23 21:39:52 UTC,2,74.38,delivered,no_response,2025-05-23 21:42:36 UTC,capacity
RA2BAEDCAE0D00,L77547D8AE035,P002,2025-05-23 21:39:18 UTC,3,65.1,delivered,accepted,2025-05-23 21:41:11 UTC,
RA45E4C70E155B,L83B2938326EF,P005,2025-06-03 14:55:06 UTC,1,104.37,delivered,accepted,2025-06-03 14:59:39 UTC,
RAD58FC8353D19,L0078628D03B9,P001,2025-02-11 09:47:16 UTC,1,69.02,delivered,accepted,2025-02-11 09:49:08 UTC,
RA477117D7B21E,L08847291CE93,P003,2025-02-28 07:22:52 UTC,1,76.52,delivered,capacity_exceeded,2025-02-28 07:24:31 UTC,price_too_low
RA5AC5DBDCD2F1,L2ED8D5738DDE,P001,2025-04-21 12:48:50 UTC,1,57.83,delivered,accepted,2025-04-21 12:53:06 UTC,
RABA536EEF5D41,L475504CA15C3,P009,2025-01-14 13:25:59 UTC,1,65.23,delivered,rejected,2025-01-14 13:30:06 UTC,capacity
RA97D5197FFC60,L475504CA15C3,P001,2025-01-14 13:25:35 UTC,2,74.39,delivered,accepted,2025-01-14 13:28:54 UTC,
RA1D358EE7DB68,L81FE6F7A08BE,P003,2025-05-23 13:01:51 UTC,1,58.38,delivered,no_response,2025-05-23 13:06:02 UTC,capacity
RAFE8792EB1D84,L69F0C63E72C2,P002,2025-02-26 11:35:07 UTC,1,74.88,delivered,accepted,2025-02-26 11:37:55 UTC,
RA355E3DF53FD8,L9F46099422A9,P003,2025-02-16 17:31:06 UTC,1,76.99,delivered,accepted,2025-02-16 17:35:31 UTC,
RAD08D75A21983,LCB8B58BEFD7A,P003,2025-04-21 18:02:19 UTC,1,64.89,delivered,no_response,2025-04-21 18:04:14 UTC,state_not_covered
RAC061660124A7,LC127B5434197,P009,2025-05-27 07:57:30 UTC,1,65.81,delivered,accepted,2025-05-27 08:01:55 UTC,
RA4E95611FA81D,L77C114CE37CF,P010,2025-04-29 07:43:22 UTC,1,67.95,delivered,rejected,2025-04-29 07:48:04 UTC,quality
RA68354A0F311D,L77C114CE37CF,P007,2025-04-29 07:42:55 UTC,2,114.44,delivered,accepted,2025-04-29 07:45:18 UTC,
RA95898CC5402C,LCF403B11AFF2,P003,2025-06-01 19:52:26 UTC,1,66.62,delivered,accepted,2025-06-01 19:53:01 UTC,
RABDF2769A643F,L2699665EA10F,P001,2025-04-06 09:15:53 UTC,1,58.62,delivered,accepted,2025-04-06 09:19:32 UTC,
RA53B8C863F036,L05CDB49CF554,P003,2025-05-10 09:38:52 UTC,1,73.62,delivered,accepted,2025-05-10 09:40:46 UTC,
RA4D471F35E4DF,L3C9A5F8F521B,P003,2025-04-30 10:24:11 UTC,1,59.06,delivered,rejected,2025-04-30 10:24:26 UTC,state_not_covered
RA9B1DBE6DAF1A,L5CFC2F6B2086,P005,2025-03-12 10:57:42 UTC,1,92.27,delivered,rejected,2025-03-12 11:00:43 UTC,price_too_low
RA303C337CA987,LEF12CC2818CE,P010,2025-05-18 14:14:33 UTC,1,63.08,delivered,accepted,2025-05-18 14:15:52 UTC,
RA3FCC1F9E7AF0,L5B83AA5E1A1D,P003,2025-04-28 11:48:25 UTC,1,58.13,delivered,no_response,2025-04-28 11:52:30 UTC,quality
RA72A67B10FF2E,L5B83AA5E1A1D,P009,2025-04-28 11:47:48 UTC,2,56.38,delivered,accepted,2025-04-28 11:49:20 UTC,
RA72CDD8E37AC8,L10DA324D7382,P008,2025-02-22 07:18:50 UTC,1,77.49,delivered,accepted,2025-02-22 07:20:37 UTC,
RA12F2A47F838F,L855BC4C2B58D,P001,2025-03-21 13:21:14 UTC,1,62.72,delivered,rejected,2025-03-21 13:24:09 UTC,capacity
RA51E78FEE2833,L855BC4C2B58D,P010,2025-03-21 13:20:41 UTC,2,68.6,delivered,no_response,2025-03-21 13:22:28 UTC,quality
RAFEE40B06D0D7,LDB4BDDE4EB27,P002,2025-01-27 14:45:46 UTC,1,75.24,delivered,accepted,2025-01-27 14:50:32 UTC,
RA728E1B98C5F0,L5F0CF9182073,P002,2025-06-23 16:08:41 UTC,1,72.32,delivered,accepted,2025-06-23 16:12:56 UTC,
RAD84DBF84A075,L998A6FEBE11F,P005,2025-05-09 19:04:39 UTC,1,114.15,delivered,accepted,2025-05-09 19:07:11 UTC,
RAD00C317E3D27,LB5B381C73721,P003,2025-01-12 19:06:03 UTC,1,69.39,delivered,accepted,2025-01-12 19:10:45 UTC,
RA64AB18D908EE,L3A38C8D413F1,P010,2025-04-27 20:49:09 UTC,1,68.8,delivered,accepted,2025-04-27 20:51:53 UTC,
RA412A4AB67F78,L7A0116390021,P003,2025-02-15 20:49:42 UTC,1,61.67,delivered,accepted,2025-02-15 20:52:16 UTC,
RA97ECFCE7E6F5,L6238C6328DEA,P002,2025-02-24 10:21:03 UTC,1,70.27,delivered,accepted,2025-02-24 10:25:56 UTC,
RAE24D3BD340F9,L731790CB9384,P010,2025-01-01 20:46:03 UTC,1,67.78,delivered,accepted,2025-01-01 20:48:58 UTC,
RAA7FEBDDF994E,L7C4B0BB86484,P010,2025-05-08 19:57:47 UTC,1,64.23,delivered,accepted,2025-05-08 19:59:03 UTC,
RADD119484A469,L10E2CD823D29,P010,2025-03-27 08:44:01 UTC,1,74.72,delivered,capacity_exceeded,2025-03-27 08:47:42 UTC,capacity
RA784485C8CAFB,L603CD185E807,P010,2025-05-04 08:54:19 UTC,1,68.43,delivered,rejected,2025-05-04 08:58:22 UTC,state_not_covered
RADECD53B38195,L603CD185E807,P003,2025-05-04 08:54:55 UTC,2,59.65,delivered,accepted,2025-05-04 08:55:24 UTC,
RA3E17F87C6B9B,L376D37F669FC,P003,2025-01-18 11:07:59 UTC,1,64.08,delivered,accepted,2025-01-18 11:10:15 UTC,
RA9C0426E75E74,LE5E82AEDA29E,P009,2025-02-19 19:40:06 UTC,1,62.1,delivered,rejected,2025-02-19 19:41:23 UTC,state_not_covered
RAB145C80670C2,LD3F8BBD1B96F,P002,2025-04-22 17:45:11 UTC,1,64.65,delivered,rejected,2025-04-22 17:47:33 UTC,quality
RA26202ECE0CFA,LD3F8BBD1B96F,P010,2025-04-22 17:45:08 UTC,2,79.82,delivered,capacity_exceeded,2025-04-22 17:47:39 UTC,capacity
RAD889613E99BE,L1AFDD38E7105,P002,2025-02-03 07:42:51 UTC,1,69.56,delivered,accepted,2025-02-03 07:45:02 UTC,
RA0875CEEDBD57,L6F8DB496A6AF,P002,2025-06-14 09:59:20 UTC,1,79.81,delivered,accepted,2025-06-14 10:00:19 UTC,
RA1BAECDC812F0,LB38510195034,P010,2025-03-04 16:14:24 UTC,1,68.23,delivered,accepted,2025-03-04 16:15:09 UTC,
RAD6BAF44A4FF7,L5B25208A189D,P005,2025-05-23 18:57:14 UTC,1,102.99,delivered,capacity_exceeded,2025-05-23 19:02:13 UTC,price_too_low
RA108F002A53E1,LDFE91E46CBDF,P002,2025-04-17 17:18:20 UTC,1,72.53,delivered,accepted,2025-04-17 17:23:13 UTC,
RAD00ED9A402B7,LD09BB4A90547,P001,2025-04-15 21:27:01 UTC,1,63.59,delivered,no_response,2025-04-15 21:29:11 UTC,capacity
RA45A45D5613AE,LD09BB4A90547,P003,2025-04-15 21:26:40 UTC,2,61.78,delivered,no_response,2025-04-15 21:27:48 UTC,state_not_covered
RA60EFFA8E52A3,L563B0C0971D0,P010,2025-04-09 18:11:56 UTC,1,63.58,delivered,no_response,2025-04-09 18:12:46 UTC,price_too_low
RA41E3DF0DA9AD,L5F6FD7E4B262,P010,2025-06-16 22:46:17 UTC,1,66.53,delivered,accepted,2025-06-16 22:48:14 UTC,
RA4EFBC18F4BAE,L1CAE51B91B32,P003,2025-06-19 08:14:03 UTC,1,73.05,delivered,accepted,2025-06-19 08:18:39 UTC,
RA10C41E4BF971,L9DBC376F80D2,P002,2025-04-21 18:24:17 UTC,1,70.18,delivered,no_response,2025-04-21 18:28:58 UTC,quality
RA826EB3DFAACC,LB72ECF9B0014,P003,2025-06-09 19:39:18 UTC,1,59.9,delivered,accepted,2025-06-09 19:42:14 UTC,
