event_id,customer_id,session_id,quote_id,event_timestamp,event_name,channel,campaign_id,utm_source,utm_medium,utm_campaign,device_type,insurance_vertical,state
E170F85D2FA36,CUSF24D59710966,S35037EDED564,Q295665D71945,2025-03-22 07:08:11 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,GA
EEE0786ED3190,CUSF24D59710966,S35037EDED564,Q295665D71945,2025-03-22 07:10:10 UTC,contact_information_completed,google,C002,google,cpc,C002,mobile,home,GA
E7DF18F495E18,CUS7506A0716ACE,S4A5A9F6BEE27,Q010B83392C8E,2025-05-22 12:41:20 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,desktop,life,NC
E978E85FF199D,CUS9B239332F142,SDF76FD6A9EE9,Q2B1FD5C3D827,2025-01-15 22:40:44 UTC,landing_page_view,organic,C006,organic,organic,C006,desktop,auto,NC
EA5F7BE96FE17,CUS9B239332F142,SDF76FD6A9EE9,Q2B1FD5C3D827,2025-01-15 22:44:00 UTC,quote_started,organic,C006,organic,organic,C006,desktop,auto,NC
E4949064D61AC,CUS9B239332F142,SDF76FD6A9EE9,Q2B1FD5C3D827,2025-01-15 22:44:50 UTC,contact_information_completed,organic,C006,organic,organic,C006,desktop,auto,NC
EA272AAE8DDFF,CUSDC5C4AFD5560,S88CC0BAA2163,Q7600EB068BAD,2025-04-20 14:14:10 UTC,landing_page_view,organic,C006,organic,organic,C006,mobile,auto,PA
EE44844047EF0,CUSDC5C4AFD5560,S88CC0BAA2163,Q7600EB068BAD,2025-04-20 14:17:58 UTC,quote_started,organic,C006,organic,organic,C006,mobile,auto,PA
EA6B85F099E4A,CUSDC5C4AFD5560,S88CC0BAA2163,Q7600EB068BAD,2025-04-20 14:22:25 UTC,contact_information_completed,organic,C006,organic,organic,C006,mobile,auto,PA
E1303633AF7F4,CUSDC5C4AFD5560,S88CC0BAA2163,Q7600EB068BAD,2025-04-20 14:26:05 UTC,insurance_details_completed,organic,C006,organic,organic,C006,mobile,auto,PA
E733A8F281B89,CUSDC5C4AFD5560,S88CC0BAA2163,Q7600EB068BAD,2025-04-20 14:28:19 UTC,quote_completed,organic,C006,organic,organic,C006,mobile,auto,PA
E1CE2100B7785,CUSDC5C4AFD5560,S88CC0BAA2163,Q7600EB068BAD,2025-04-20 14:29:09 UTC,lead_submitted,organic,C006,organic,organic,C006,mobile,auto,PA
EED8AB0AE19FD,CUS24D43C93A8B0,SEA11222D9FC7,Q17AFE6476F9A,2025-03-28 13:48:32 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,desktop,life,MI
EF7E73F92E74A,CUS5F1CC3DF0707,S6A17CB5F4EE0,QFC857DC88580,2025-02-28 13:33:39 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,GA
E1DB1FCE50AED,CUS5F1CC3DF0707,S6A17CB5F4EE0,QFC857DC88580,2025-02-28 13:34:43 UTC,quote_started,meta,C003,meta,cpc,C003,desktop,auto,GA
E72D800F77909,CUS916EE1B4FA9A,SDE8B5D28DA6B,Q84BA7EE3FED3,2025-05-29 18:34:36 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,CA
E4BAEB7E44CA0,CUS3375DCE1D045,S1E8692DA91B6,Q642D527F85CC,2025-04-11 16:10:52 UTC,landing_page_view,google,C002,google,cpc,C002,tablet,home,GA
EF41F520F14AC,CUS589D8B6E79E2,S2CD4B4F4E814,QA7267E1814D5,2025-03-04 17:53:35 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,CA
E968A326C1FA5,CUS589D8B6E79E2,S2CD4B4F4E814,QA7267E1814D5,2025-03-04 17:55:42 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,CA
E1C6099FA2662,CUS589D8B6E79E2,S2CD4B4F4E814,QA7267E1814D5,2025-03-04 17:59:42 UTC,contact_information_completed,google,C002,google,cpc,C002,mobile,home,CA
E7EF990487A3F,CUS589D8B6E79E2,S2CD4B4F4E814,QA7267E1814D5,2025-03-04 18:00:58 UTC,insurance_details_completed,google,C002,google,cpc,C002,mobile,home,CA
EE5C11C44D3B5,CUS589D8B6E79E2,S2CD4B4F4E814,QA7267E1814D5,2025-03-04 18:05:03 UTC,quote_completed,google,C002,google,cpc,C002,mobile,home,CA
EB52BB7B546CC,CUSEA5AD331356D,SB0826F8F2C6C,Q03B44B085EA7,2025-01-09 07:57:13 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,NC
E596FA053E249,CUSEA5AD331356D,SB0826F8F2C6C,Q03B44B085EA7,2025-01-09 08:02:03 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,mobile,life,NC
E8FE703B164DB,CUSEA5AD331356D,SB0826F8F2C6C,Q03B44B085EA7,2025-01-09 08:05:50 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,NC
E78427ED3E2F2,CUSEA5AD331356D,SB0826F8F2C6C,Q03B44B085EA7,2025-01-09 08:08:19 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,NC
E9B5AA8E12294,CUSEA5AD331356D,SB0826F8F2C6C,Q03B44B085EA7,2025-01-09 08:12:16 UTC,quote_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,NC
E9F8D09408EC4,CUSEA5AD331356D,SB0826F8F2C6C,Q03B44B085EA7,2025-01-09 08:16:19 UTC,lead_submitted,affiliate,C005,affiliate,affiliate,C005,mobile,life,NC
E56ED54F2168D,CUSC577F3AE3434,SF076A53729AF,Q713BDA63EECC,2025-03-09 15:07:19 UTC,landing_page_view,google,C001,google,cpc,C001,tablet,auto,CA
E55C8CC81E2B0,CUS14D1C79BB6E6,S7BB15239731B,Q8A0B60F8BEF9,2025-04-05 15:01:15 UTC,landing_page_view,direct,C007,direct,direct,C007,mobile,home,IL
E0DD6444ABE7A,CUS14D1C79BB6E6,S7BB15239731B,Q8A0B60F8BEF9,2025-04-05 15:04:51 UTC,quote_started,direct,C007,direct,direct,C007,mobile,home,IL
E9D620529A62F,CUS14D1C79BB6E6,S7BB15239731B,Q8A0B60F8BEF9,2025-04-05 15:07:47 UTC,contact_information_completed,direct,C007,direct,direct,C007,mobile,home,IL
ECE8F081795B7,CUS14D1C79BB6E6,S7BB15239731B,Q8A0B60F8BEF9,2025-04-05 15:10:06 UTC,insurance_details_completed,direct,C007,direct,direct,C007,mobile,home,IL
EDF51E06056A8,CUS14D1C79BB6E6,S7BB15239731B,Q8A0B60F8BEF9,2025-04-05 15:10:33 UTC,quote_completed,direct,C007,direct,direct,C007,mobile,home,IL
E94C2DD7BD0FC,CUS14D1C79BB6E6,S7BB15239731B,Q8A0B60F8BEF9,2025-04-05 15:12:59 UTC,lead_submitted,direct,C007,direct,direct,C007,mobile,home,IL
EABF4E3EC9D8D,CUS0D04B657D6DB,S98764D09C375,QBBF737D471EE,2025-06-11 09:55:50 UTC,landing_page_view,meta,C004,meta,cpc,C004,desktop,health,GA
EA0170DEDE540,CUS39A096897CF8,S9CDF58DA60CA,Q6DC2633BD436,2025-04-02 07:03:22 UTC,landing_page_view,google,C002,google,cpc,C002,tablet,home,CA
EC3867A3A8C0D,CUS39A096897CF8,S9CDF58DA60CA,Q6DC2633BD436,2025-04-02 07:07:08 UTC,quote_started,google,C002,google,cpc,C002,tablet,home,CA
EA64098721A86,CUS39A096897CF8,S9CDF58DA60CA,Q6DC2633BD436,2025-04-02 07:10:26 UTC,contact_information_completed,google,C002,google,cpc,C002,tablet,home,CA
E00966D309604,CUS39A096897CF8,S9CDF58DA60CA,Q6DC2633BD436,2025-04-02 07:14:37 UTC,insurance_details_completed,google,C002,google,cpc,C002,tablet,home,CA
EB1CD6D5DA726,CUS39A096897CF8,S9CDF58DA60CA,Q6DC2633BD436,2025-04-02 07:16:40 UTC,quote_completed,google,C002,google,cpc,C002,tablet,home,CA
E9CDD95792B6D,CUS39A096897CF8,S9CDF58DA60CA,Q6DC2633BD436,2025-04-02 07:21:29 UTC,lead_submitted,google,C002,google,cpc,C002,tablet,home,CA
EA2D3D1F00505,CUS059EC14A5CB3,SCF2B0B8E9A02,Q401A4393123C,2025-03-14 11:21:25 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,OH
ED2DDC0F443CF,CUS28AA1B7CEE57,S84110E370256,Q0A11480717CB,2025-05-16 09:06:41 UTC,landing_page_view,google,C002,google,cpc,C002,desktop,home,MI
E045D84EB95D4,CUS8239496B43CD,SFF7571380B15,Q9DBBD38D89AC,2025-04-09 10:24:02 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,CA
EDDB3EFA99E53,CUS8239496B43CD,SFF7571380B15,Q9DBBD38D89AC,2025-04-09 10:25:12 UTC,quote_started,meta,C004,meta,cpc,C004,mobile,health,CA
E65C2DDC393D9,CUS8239496B43CD,SFF7571380B15,Q9DBBD38D89AC,2025-04-09 10:25:38 UTC,contact_information_completed,meta,C004,meta,cpc,C004,mobile,health,CA
EEC95BF833EE5,CUS8239496B43CD,SFF7571380B15,Q9DBBD38D89AC,2025-04-09 10:26:29 UTC,insurance_details_completed,meta,C004,meta,cpc,C004,mobile,health,CA
E48D0F29CB84F,CUS8239496B43CD,SFF7571380B15,Q9DBBD38D89AC,2025-04-09 10:28:55 UTC,quote_completed,meta,C004,meta,cpc,C004,mobile,health,CA
EBE9F19C0E79B,CUS8239496B43CD,SFF7571380B15,Q9DBBD38D89AC,2025-04-09 10:32:51 UTC,lead_submitted,meta,C004,meta,cpc,C004,mobile,health,CA
EA46E219E2AEF,CUSE3116BB29105,S4429EF1F4D60,Q22419AC831E6,2025-02-18 14:52:13 UTC,landing_page_view,organic,C006,organic,organic,C006,mobile,auto,CA
EEF8057721CFA,CUSE3116BB29105,S4429EF1F4D60,Q22419AC831E6,2025-02-18 14:56:22 UTC,quote_started,organic,C006,organic,organic,C006,mobile,auto,CA
EB030010A2B43,CUSE3116BB29105,S4429EF1F4D60,Q22419AC831E6,2025-02-18 14:57:06 UTC,contact_information_completed,organic,C006,organic,organic,C006,mobile,auto,CA
E780E2C2B9D4C,CUSE3116BB29105,S4429EF1F4D60,Q22419AC831E6,2025-02-18 14:59:58 UTC,insurance_details_completed,organic,C006,organic,organic,C006,mobile,auto,CA
E6F67D26BF25F,CUSB066FFB8B5D0,SD1BA9A72E750,Q3826D0F3154E,2025-01-26 20:22:56 UTC,landing_page_view,meta,C004,meta,cpc,C004,desktop,health,OH
EDD8192C27C05,CUS8A86C76C5440,S184785A33183,Q7154BE8EB04D,2025-02-16 14:12:21 UTC,landing_page_view,google,C002,google,cpc,C002,tablet,home,TX
E61E7ABAD7A7D,CUSDAF565677434,S9F65752C68E1,Q2524E5F8B59D,2025-03-03 15:51:06 UTC,landing_page_view,organic,C006,organic,organic,C006,tablet,auto,OH
E0DF81EBCC91B,CUS25F8A20CC5C9,S0A289E1BDB4A,Q54ADFD9AC7DF,2025-04-28 16:03:39 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,desktop,life,MI
E44C393F2DDBB,CUSD74E5D1FC7AA,S4F924B9A27EF,Q3657B8A73800,2025-05-28 16:29:14 UTC,landing_page_view,direct,C007,direct,direct,C007,mobile,home,CA
E2B8F972DFD32,CUSD74E5D1FC7AA,S4F924B9A27EF,Q3657B8A73800,2025-05-28 16:32:56 UTC,quote_started,direct,C007,direct,direct,C007,mobile,home,CA
EAF2B2C54DB79,CUSD74E5D1FC7AA,S4F924B9A27EF,Q3657B8A73800,2025-05-28 16:34:30 UTC,contact_information_completed,direct,C007,direct,direct,C007,mobile,home,CA
E23332EB7BAD3,CUSD74E5D1FC7AA,S4F924B9A27EF,Q3657B8A73800,2025-05-28 16:37:13 UTC,insurance_details_completed,direct,C007,direct,direct,C007,mobile,home,CA
EBF27CD971607,CUSD74E5D1FC7AA,S4F924B9A27EF,Q3657B8A73800,2025-05-28 16:41:45 UTC,quote_completed,direct,C007,direct,direct,C007,mobile,home,CA
E9D2039064B34,CUSD74E5D1FC7AA,S4F924B9A27EF,Q3657B8A73800,2025-05-28 16:42:09 UTC,lead_submitted,direct,C007,direct,direct,C007,mobile,home,CA
E588B71775083,CUS15034A9E2E6E,SFC8D218B2B89,QA73E7FB9D720,2025-06-20 22:59:51 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,IL
EF5C5A2974C21,CUS15034A9E2E6E,SFC8D218B2B89,QA73E7FB9D720,2025-06-20 23:02:26 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,mobile,life,IL
E73F80A8AC50E,CUSD79CAE6DEC7B,SE0590821273E,Q41C60B2DD1A9,2025-03-31 20:12:57 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,NC
E5006ECC085B0,CUSD79CAE6DEC7B,SE0590821273E,Q41C60B2DD1A9,2025-03-31 20:16:54 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,NC
E72F5F4237814,CUS7BE1C97D5E5E,S2BEBCA3BA419,QD0B007350D89,2025-04-21 09:40:28 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,CA
E1DD6F0CFBB69,CUS7BE1C97D5E5E,S2BEBCA3BA419,QD0B007350D89,2025-04-21 09:42:52 UTC,quote_started,meta,C004,meta,cpc,C004,mobile,health,CA
EF3B5486C404B,CUS7BE1C97D5E5E,S2BEBCA3BA419,QD0B007350D89,2025-04-21 09:44:54 UTC,contact_information_completed,meta,C004,meta,cpc,C004,mobile,health,CA
E98AB0F1D67DF,CUS7BE1C97D5E5E,S2BEBCA3BA419,QD0B007350D89,2025-04-21 09:48:51 UTC,insurance_details_completed,meta,C004,meta,cpc,C004,mobile,health,CA
E03C8D8082B96,CUS88D895C2990D,S6BDC191EDC07,Q381E9EFA843C,2025-05-08 20:50:08 UTC,landing_page_view,organic,C006,organic,organic,C006,mobile,auto,NC
E3B9F0FE26A5F,CUS88D895C2990D,S6BDC191EDC07,Q381E9EFA843C,2025-05-08 20:53:34 UTC,quote_started,organic,C006,organic,organic,C006,mobile,auto,NC
E3E3BB58E4EC2,CUS930AD4D12054,S8584558294F2,Q1966741756EF,2025-04-22 20:33:39 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,MI
EF2478E119FC3,CUS25E1F94DD877,S22ACB846A653,Q8B364B854E36,2025-05-03 21:55:37 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,OH
E04C86085AA32,CUS25E1F94DD877,S22ACB846A653,Q8B364B854E36,2025-05-03 21:58:58 UTC,quote_started,direct,C007,direct,direct,C007,desktop,home,OH
EC0E242D48665,CUS11EB60E7EA15,S41A3169001C9,Q5E2B2174406E,2025-01-05 15:44:08 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,tablet,life,PA
ECC2E4E9AF4EA,CUS11EB60E7EA15,S41A3169001C9,Q5E2B2174406E,2025-01-05 15:47:08 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,tablet,life,PA
E4C858AA77DF2,CUS11EB60E7EA15,S41A3169001C9,Q5E2B2174406E,2025-01-05 15:50:42 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,tablet,life,PA
E69D78F2F211D,CUS6D6809E0F883,S66912159A750,Q7F294640F211,2025-02-25 17:50:38 UTC,landing_page_view,meta,C004,meta,cpc,C004,desktop,health,NC
E753776212CCA,CUS6D6809E0F883,S66912159A750,Q7F294640F211,2025-02-25 17:54:22 UTC,quote_started,meta,C004,meta,cpc,C004,desktop,health,NC
EBC1B129A738A,CUS6D6809E0F883,S66912159A750,Q7F294640F211,2025-02-25 17:57:30 UTC,contact_information_completed,meta,C004,meta,cpc,C004,desktop,health,NC
E389A18B4A398,CUS6D6809E0F883,S66912159A750,Q7F294640F211,2025-02-25 17:59:19 UTC,insurance_details_completed,meta,C004,meta,cpc,C004,desktop,health,NC
E13B4E3D7C8F9,CUS6D6809E0F883,S66912159A750,Q7F294640F211,2025-02-25 18:02:24 UTC,quote_completed,meta,C004,meta,cpc,C004,desktop,health,NC
EE7C774ED0475,CUS6D6809E0F883,S66912159A750,Q7F294640F211,2025-02-25 18:05:33 UTC,lead_submitted,meta,C004,meta,cpc,C004,desktop,health,NC
ECA65E10A3A46,CUS0BFE665797E8,S7CD7E87B5161,Q12BC164B6188,2025-05-01 11:34:58 UTC,landing_page_view,direct,C007,direct,direct,C007,mobile,home,FL
EFBF65EBC28B9,CUSB103B0658FF7,S1C17C4EC0725,Q39B2B9628C7F,2025-05-08 20:56:09 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,FL
E640057442BF6,CUSABBC49971BCB,S816C21E914E5,QEF500DCBE75D,2025-06-06 16:19:15 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,GA
EFF8C0CB9BB0E,CUSABBC49971BCB,S816C21E914E5,QEF500DCBE75D,2025-06-06 16:22:34 UTC,quote_started,meta,C003,meta,cpc,C003,desktop,auto,GA
EBA8A78936680,CUSABBC49971BCB,S816C21E914E5,QEF500DCBE75D,2025-06-06 16:26:55 UTC,contact_information_completed,meta,C003,meta,cpc,C003,desktop,auto,GA
E81061DAA1EBF,CUSABBC49971BCB,S816C21E914E5,QEF500DCBE75D,2025-06-06 16:30:33 UTC,insurance_details_completed,meta,C003,meta,cpc,C003,desktop,auto,GA
E214D5E89B204,CUSABBC49971BCB,S816C21E914E5,QEF500DCBE75D,2025-06-06 16:34:29 UTC,quote_completed,meta,C003,meta,cpc,C003,desktop,auto,GA
EC4BE89D2AC99,CUSABBC49971BCB,S816C21E914E5,QEF500DCBE75D,2025-06-06 16:38:48 UTC,lead_submitted,meta,C003,meta,cpc,C003,desktop,auto,GA
E93ADF7DE06FD,CUS75573DACFD0D,S0114E7FA6460,QF8638E2FF0E8,2025-02-05 09:41:01 UTC,landing_page_view,google,C001,google,cpc,C001,tablet,auto,IL
E26D97081C72E,CUS75573DACFD0D,S0114E7FA6460,QF8638E2FF0E8,2025-02-05 09:41:27 UTC,quote_started,google,C001,google,cpc,C001,tablet,auto,IL
E7D27AAC278D5,CUS631EFC0B9E15,S54BC9F4C9A34,Q001E97C9A8E4,2025-06-25 18:02:58 UTC,landing_page_view,meta,C003,meta,cpc,C003,mobile,auto,PA
ECF2062452FAE,CUS631EFC0B9E15,S54BC9F4C9A34,Q001E97C9A8E4,2025-06-25 18:07:16 UTC,quote_started,meta,C003,meta,cpc,C003,mobile,auto,PA
E15E0CA232DB3,CUS631EFC0B9E15,S54BC9F4C9A34,Q001E97C9A8E4,2025-06-25 18:11:36 UTC,contact_information_completed,meta,C003,meta,cpc,C003,mobile,auto,PA
EAAF29D5B4E7F,CUS631EFC0B9E15,S54BC9F4C9A34,Q001E97C9A8E4,2025-06-25 18:13:03 UTC,insurance_details_completed,meta,C003,meta,cpc,C003,mobile,auto,PA
E1F839E712444,CUS631EFC0B9E15,S54BC9F4C9A34,Q001E97C9A8E4,2025-06-25 18:17:22 UTC,quote_completed,meta,C003,meta,cpc,C003,mobile,auto,PA
E8DAAD022A3DE,CUS631EFC0B9E15,S54BC9F4C9A34,Q001E97C9A8E4,2025-06-25 18:17:47 UTC,lead_submitted,meta,C003,meta,cpc,C003,mobile,auto,PA
E15FEDC0F1DAB,CUSB78CF10FB431,S4291B2DF714F,QFD6CE74884BF,2025-05-29 12:55:11 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,GA
E349A01921F80,CUS228E1E61B05B,S9743DB0BD1A1,Q338E386A58FE,2025-03-13 19:44:51 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,desktop,life,NC
EF14D0DF465EC,CUS228E1E61B05B,S9743DB0BD1A1,Q338E386A58FE,2025-03-13 19:46:35 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,desktop,life,NC
E481D38B5AE32,CUS228E1E61B05B,S9743DB0BD1A1,Q338E386A58FE,2025-03-13 19:49:23 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,NC
EC22AC6D5669D,CUS228E1E61B05B,S9743DB0BD1A1,Q338E386A58FE,2025-03-13 19:51:52 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,NC
EC4D34C304494,CUS228E1E61B05B,S9743DB0BD1A1,Q338E386A58FE,2025-03-13 19:52:41 UTC,quote_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,NC
E15C8F9DB715F,CUS14ECC6A8FF46,S906BC2568D13,QE48026C9B6A3,2025-05-19 15:31:11 UTC,landing_page_view,google,C002,google,cpc,C002,tablet,home,MI
E0427603BD68D,CUS14ECC6A8FF46,S906BC2568D13,QE48026C9B6A3,2025-05-19 15:32:08 UTC,quote_started,google,C002,google,cpc,C002,tablet,home,MI
E08453847B148,CUS14ECC6A8FF46,S906BC2568D13,QE48026C9B6A3,2025-05-19 15:32:37 UTC,contact_information_completed,google,C002,google,cpc,C002,tablet,home,MI
E0E26A3502D7F,CUSF9FCA9F47DA2,SC9A4FC024151,Q4CECEE29A0BD,2025-03-01 19:30:07 UTC,landing_page_view,meta,C003,meta,cpc,C003,mobile,auto,PA
E75416F4872D7,CUSF9FCA9F47DA2,SC9A4FC024151,Q4CECEE29A0BD,2025-03-01 19:32:50 UTC,quote_started,meta,C003,meta,cpc,C003,mobile,auto,PA
E8595030FD5D4,CUS8F0AB1881B1E,S0E3EDC383607,Q8FB8D3301F8C,2025-05-23 16:58:58 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,PA
EACD5EEDEB22B,CUS8F0AB1881B1E,S0E3EDC383607,Q8FB8D3301F8C,2025-05-23 17:03:15 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,mobile,life,PA
E3291A49FC791,CUS8F0AB1881B1E,S0E3EDC383607,Q8FB8D3301F8C,2025-05-23 17:05:33 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,PA
E5E855CB40A2A,CUS8F0AB1881B1E,S0E3EDC383607,Q8FB8D3301F8C,2025-05-23 17:10:29 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,PA
E49FF110E2D5B,CUS8F0AB1881B1E,S0E3EDC383607,Q8FB8D3301F8C,2025-05-23 17:13:30 UTC,quote_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,PA
EF3E3650EF3FC,CUS8F0AB1881B1E,S0E3EDC383607,Q8FB8D3301F8C,2025-05-23 17:15:49 UTC,lead_submitted,affiliate,C005,affiliate,affiliate,C005,mobile,life,PA
E528453A63F00,CUS49A257EA9AB6,S0448B3523558,QCBE44DBDCDDC,2025-04-25 13:55:22 UTC,landing_page_view,meta,C003,meta,cpc,C003,tablet,auto,TX
E5DDADBC1CA09,CUS49A257EA9AB6,S0448B3523558,QCBE44DBDCDDC,2025-04-25 13:58:25 UTC,quote_started,meta,C003,meta,cpc,C003,tablet,auto,TX
EDF026FE1CFF5,CUS49A257EA9AB6,S0448B3523558,QCBE44DBDCDDC,2025-04-25 14:00:00 UTC,contact_information_completed,meta,C003,meta,cpc,C003,tablet,auto,TX
ED3CFA8923378,CUS49A257EA9AB6,S0448B3523558,QCBE44DBDCDDC,2025-04-25 14:01:29 UTC,insurance_details_completed,meta,C003,meta,cpc,C003,tablet,auto,TX
EEF8404AAD9AD,CUS49A257EA9AB6,S0448B3523558,QCBE44DBDCDDC,2025-04-25 14:04:20 UTC,quote_completed,meta,C003,meta,cpc,C003,tablet,auto,TX
E54669E19A6CF,CUS49A257EA9AB6,S0448B3523558,QCBE44DBDCDDC,2025-04-25 14:08:56 UTC,lead_submitted,meta,C003,meta,cpc,C003,tablet,auto,TX
E2E44891DBF60,CUS630924AD059D,S8DE48B814D24,QED8F0AC38FFC,2025-05-05 15:57:20 UTC,landing_page_view,meta,C003,meta,cpc,C003,mobile,auto,NC
EEB3D0536FD41,CUS9FE47A6DC968,S69114E51C9C1,Q0C6B93C071EC,2025-04-22 20:01:24 UTC,landing_page_view,meta,C004,meta,cpc,C004,desktop,health,GA
E99E38C8322AD,CUS9FE47A6DC968,S69114E51C9C1,Q0C6B93C071EC,2025-04-22 20:04:53 UTC,quote_started,meta,C004,meta,cpc,C004,desktop,health,GA
ECF026C2EE221,CUS9FE47A6DC968,S69114E51C9C1,Q0C6B93C071EC,2025-04-22 20:06:32 UTC,contact_information_completed,meta,C004,meta,cpc,C004,desktop,health,GA
E3FFBBF0DC77D,CUS9FE47A6DC968,S69114E51C9C1,Q0C6B93C071EC,2025-04-22 20:10:02 UTC,insurance_details_completed,meta,C004,meta,cpc,C004,desktop,health,GA
E7AFB787D26D7,CUS9FE47A6DC968,S69114E51C9C1,Q0C6B93C071EC,2025-04-22 20:12:41 UTC,quote_completed,meta,C004,meta,cpc,C004,desktop,health,GA
ECC39175E3667,CUS9FE47A6DC968,S69114E51C9C1,Q0C6B93C071EC,2025-04-22 20:15:38 UTC,lead_submitted,meta,C004,meta,cpc,C004,desktop,health,GA
EACC531C1B7D7,CUS591731A965D4,S95A0721630C1,QBBAF7234381C,2025-01-05 07:30:41 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,TX
E328332E52D81,CUS591731A965D4,S95A0721630C1,QBBAF7234381C,2025-01-05 07:33:19 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,TX
E2688021409AC,CUS591731A965D4,S95A0721630C1,QBBAF7234381C,2025-01-05 07:35:41 UTC,contact_information_completed,google,C002,google,cpc,C002,mobile,home,TX
E6947EDB26A0E,CUS591731A965D4,S95A0721630C1,QBBAF7234381C,2025-01-05 07:37:28 UTC,insurance_details_completed,google,C002,google,cpc,C002,mobile,home,TX
EFB1A2DB7C27C,CUS591731A965D4,S95A0721630C1,QBBAF7234381C,2025-01-05 07:41:27 UTC,quote_completed,google,C002,google,cpc,C002,mobile,home,TX
EAFC2A12B5728,CUS591731A965D4,S95A0721630C1,QBBAF7234381C,2025-01-05 07:42:33 UTC,lead_submitted,google,C002,google,cpc,C002,mobile,home,TX
EAFB935205CEB,CUS62143276DFDD,S48F6BA804AE6,QC43D00415918,2025-01-08 09:43:18 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,PA
EC967E03848AF,CUS0BF260860651,SD1839BE3BBFE,Q8F91385F3B19,2025-05-11 09:52:52 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,GA
E7F0789251EB4,CUSA828D0209A2E,SFCABE8F045DD,Q7AA288B9E1E5,2025-01-17 09:57:57 UTC,landing_page_view,direct,C007,direct,direct,C007,mobile,home,OH
E1805D374B474,CUSFE6EDD9CB2AD,SCB422AE02C54,Q314D6EC70E65,2025-03-01 13:16:30 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,GA
EBE3077354E5E,CUSFE6EDD9CB2AD,SCB422AE02C54,Q314D6EC70E65,2025-03-01 13:16:47 UTC,quote_started,google,C001,google,cpc,C001,desktop,auto,GA
ED3626351DB28,CUSFE6EDD9CB2AD,SCB422AE02C54,Q314D6EC70E65,2025-03-01 13:19:30 UTC,contact_information_completed,google,C001,google,cpc,C001,desktop,auto,GA
E799030CB9802,CUSFE6EDD9CB2AD,SCB422AE02C54,Q314D6EC70E65,2025-03-01 13:23:16 UTC,insurance_details_completed,google,C001,google,cpc,C001,desktop,auto,GA
E23E909D5875B,CUSFE6EDD9CB2AD,SCB422AE02C54,Q314D6EC70E65,2025-03-01 13:28:13 UTC,quote_completed,google,C001,google,cpc,C001,desktop,auto,GA
EFEBE40B609FA,CUSFE6EDD9CB2AD,SCB422AE02C54,Q314D6EC70E65,2025-03-01 13:29:48 UTC,lead_submitted,google,C001,google,cpc,C001,desktop,auto,GA
EDB774103610B,CUS31A648A5DBCA,SC4F02F4DE1D8,QBB016E8A71D1,2025-01-04 19:25:10 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,TX
