lead_id,quote_id,customer_id,campaign_id,channel,submitted_at,insurance_vertical,state,device_type,lead_quality_score,is_valid,is_duplicate,is_test_lead,is_suspected_fraud,rejection_reason,lead_status
L7EAD9DD9DFAE,Q4DC9D340E971,CUS882298C81947,C005,affiliate,2025-02-14 19:30:10 UTC,life,IL,mobile,39,TRUE,FALSE,FALSE,FALSE,,valid
LE7DFEDCD9C81,Q91492140B473,CUS2C020EBDCAD6,C005,affiliate,2025-05-02 13:32:37 UTC,life,FL,mobile,98,TRUE,FALSE,FALSE,FALSE,,valid
L7991B8FE4AEB,Q1E5836C73A2B,CUS4768A47DDF95,C002,google,2025-05-06 07:40:02 UTC,home,GA,mobile,35,TRUE,FALSE,FALSE,FALSE,,valid
L7DD9631B8237,Q9E02497B8522,CUS403108CC16AA,C003,meta,2025-01-08 10:21:46 UTC,auto,PA,mobile,64,FALSE,FALSE,FALSE,TRUE,suspected_fraud,rejected
L985149F38785,Q4275C2FA5FAE,CUS012C9F47AE81,C003,meta,2025-04-21 18:02:47 UTC,auto,NY,mobile,70,TRUE,FALSE,FALSE,FALSE,,valid
LA6BE6B7830A6,Q19FE27501356,CUS6D5EE6D0D1A9,C006,organic,2025-05-10 10:09:40 UTC,auto,CA,mobile,75,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L81442C7247F8,QDC6533C1EFD5,CUS63C1E3664DFE,C002,google,2025-05-13 11:07:03 UTC,home,CA,desktop,35,TRUE,FALSE,FALSE,FALSE,,valid
L8AB628FFAFE2,QA7A8ED03461F,CUSECC22C546EE9,C003,meta,2025-03-25 14:07:57 UTC,auto,NC,mobile,51,TRUE,FALSE,FALSE,FALSE,,valid
L182B1D8B4E08,Q3D791D0D0E17,CUS21C282F11302,C001,google,2025-03-05 17:49:59 UTC,auto,NC,desktop,52,TRUE,FALSE,FALSE,FALSE,,valid
LF2DA6392044B,QEA8914042A21,CUS7C050D281FFF,C005,affiliate,2025-06-13 20:03:19 UTC,life,NC,tablet,48,TRUE,FALSE,FALSE,FALSE,,valid
L9C206D41FF0E,Q6952E7BC3BED,CUS42927CDD8FE2,C003,meta,2025-01-13 18:01:59 UTC,auto,PA,mobile,88,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L742ECA873B8E,Q4FAD9BFA5DC9,CUSC770910241F9,C007,direct,2025-02-27 16:18:03 UTC,home,GA,desktop,84,TRUE,FALSE,FALSE,FALSE,,valid
L8F220324BD18,QB5F848D7C8F3,CUSB7A4A5DBC3A5,C001,google,2025-01-07 20:12:46 UTC,auto,GA,desktop,73,TRUE,FALSE,FALSE,FALSE,,valid
LF1D0FCF21593,QC9A2837331F5,CUS78CC448686FF,C001,google,2025-03-21 09:37:45 UTC,auto,MI,desktop,58,TRUE,FALSE,FALSE,FALSE,,valid
LB06BE72B153D,Q216E94CEB974,CUS40A13226042E,C007,direct,2025-05-28 16:24:59 UTC,home,NY,tablet,99,TRUE,FALSE,FALSE,FALSE,,valid
L856906A362F1,QAB51D58E3D61,CUS87C3668CFAAD,C006,organic,2025-01-06 07:25:51 UTC,auto,TX,desktop,61,TRUE,FALSE,FALSE,FALSE,,valid
L2C32117EB0E3,Q398BAA5BAF6C,CUS4690D88A5E7A,C005,affiliate,2025-02-08 17:55:44 UTC,life,MI,mobile,100,TRUE,FALSE,FALSE,FALSE,,valid
L44076184C18A,Q764D721BAD5C,CUS3DCAD331E10C,C004,meta,2025-05-11 22:58:06 UTC,health,NC,tablet,50,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L5D53B492A7B1,QA64B5635068C,CUS94DBFBEBFD4B,C006,organic,2025-03-22 18:54:52 UTC,auto,GA,desktop,80,TRUE,FALSE,FALSE,FALSE,,valid
L2478CE7F262E,Q81FA1A9A0DDD,CUS6F145756F308,C002,google,2025-06-01 12:03:01 UTC,home,PA,desktop,54,TRUE,FALSE,FALSE,FALSE,,valid
L7DE374173CDD,QD6DE6D528E3D,CUS8377A5AE7F29,C004,meta,2025-04-14 08:38:42 UTC,health,NY,mobile,65,TRUE,FALSE,FALSE,FALSE,,valid
LEAFF77E130BA,QE36840286B53,CUS8609B29FD72C,C001,google,2025-04-29 15:28:26 UTC,auto,GA,mobile,77,TRUE,FALSE,FALSE,FALSE,,valid
L549A1C2BD0B2,QE490077E3FA2,CUS979254BDDC6F,C002,google,2025-02-24 15:54:35 UTC,home,GA,desktop,91,TRUE,FALSE,FALSE,FALSE,,valid
LCF4DF8DB014F,Q71A4E41F8307,CUSABC467187CE6,C006,organic,2025-01-23 10:56:07 UTC,auto,NC,desktop,99,TRUE,FALSE,FALSE,FALSE,,valid
LC0B95F2B764E,QF6D4C7DE02FE,CUSA0E558BB490A,C004,meta,2025-06-11 14:19:55 UTC,health,GA,mobile,84,TRUE,FALSE,FALSE,FALSE,,valid
L8F685D8BA950,Q8FB09960AF62,CUSC4824C7A014E,C005,affiliate,2025-02-08 18:01:32 UTC,life,TX,desktop,68,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L0A9C2675B7C7,QE2BBD3EEB763,CUS6F8D6177C0F0,C005,affiliate,2025-03-14 16:35:30 UTC,life,GA,desktop,96,TRUE,FALSE,FALSE,FALSE,,valid
LE00F56C361DB,Q7D8922D3491A,CUS6CC97DFA8782,C004,meta,2025-03-18 18:21:57 UTC,health,IL,mobile,52,TRUE,FALSE,FALSE,FALSE,,valid
L8BF4680C776A,QE435E8F7D2D2,CUSB06676A9F38D,C007,direct,2025-03-03 10:37:46 UTC,home,TX,mobile,78,TRUE,FALSE,FALSE,FALSE,,valid
L437864107C7A,Q20824A587740,CUSF76B36A014EB,C007,direct,2025-04-28 12:44:26 UTC,home,MI,mobile,43,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L377959F7FF46,QE76246AAF3FC,CUSEB3C8E2020E9,C001,google,2025-01-14 09:30:15 UTC,auto,OH,mobile,94,TRUE,FALSE,FALSE,FALSE,,valid
L4B26186B672B,QC7CFCCDC2F2B,CUSE463C956F728,C006,organic,2025-05-04 11:13:54 UTC,auto,NY,desktop,86,TRUE,FALSE,FALSE,FALSE,,valid
L0495543A7831,Q9A5B7F5EFC65,CUS5496E58845B1,C002,google,2025-04-12 10:49:28 UTC,home,FL,desktop,100,TRUE,FALSE,FALSE,FALSE,,valid
L07B3B6BF5CD3,QDA8D85D6BDF8,CUSB36351098CF4,C006,organic,2025-06-04 14:42:03 UTC,auto,NC,desktop,85,TRUE,FALSE,FALSE,FALSE,,valid
L3A7751CAE062,Q195A2B75BAA9,CUS59CFBABF444F,C002,google,2025-05-23 22:47:28 UTC,home,IL,mobile,55,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L714594861262,QA9F7DE79751D,CUS59AD0ECCFB74,C001,google,2025-01-01 20:14:21 UTC,auto,FL,tablet,53,TRUE,FALSE,FALSE,FALSE,,valid
LABF3B2ECF672,Q649B69F0DEE8,CUSEB3EE9B41DF8,C006,organic,2025-02-28 12:49:36 UTC,auto,CA,desktop,52,TRUE,FALSE,FALSE,FALSE,,valid
L4F720AA6DDCE,Q116404E2C53B,CUS1D40669B0015,C001,google,2025-06-12 22:10:19 UTC,auto,GA,mobile,61,TRUE,FALSE,FALSE,FALSE,,valid
L701107E5EA11,Q9352234888D8,CUS8F7B7022FCEB,C003,meta,2025-05-13 09:00:58 UTC,auto,MI,desktop,84,TRUE,FALSE,FALSE,FALSE,,valid
LA61526D47203,QFD382EBFB01E,CUS20EE586C5651,C002,google,2025-06-26 11:37:01 UTC,home,IL,desktop,74,TRUE,FALSE,FALSE,FALSE,,valid
LC1F283329977,QF6707788C83F,CUS55D1A749F72F,C006,organic,2025-06-08 16:25:48 UTC,auto,NC,desktop,35,TRUE,FALSE,FALSE,FALSE,,valid
L512A7155460E,QC19C0B12FAF9,CUS6B6AC1671E00,C002,google,2025-02-16 14:44:18 UTC,home,TX,desktop,74,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LA4C4DB2CDE59,Q8310D4F5710D,CUSB7558FA69C72,C001,google,2025-03-07 07:53:52 UTC,auto,MI,desktop,34,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
LDB999B81DA41,Q6F4B221169AA,CUS588B1DF52F39,C004,meta,2025-04-30 07:54:05 UTC,health,TX,desktop,61,TRUE,FALSE,FALSE,FALSE,,valid
LD88B9C9B8047,QD3A5D10CE8E1,CUSC1E7C4214518,C003,meta,2025-04-13 23:13:40 UTC,auto,IL,mobile,76,TRUE,FALSE,FALSE,FALSE,,valid
L0850527C49C6,QCEB65C3705A8,CUS9A684694E7CD,C002,google,2025-01-05 19:13:59 UTC,home,MI,desktop,77,TRUE,FALSE,FALSE,FALSE,,valid
L9703075ECC62,Q286140F106B2,CUSDE6CC02547A7,C004,meta,2025-02-16 09:18:43 UTC,health,NY,mobile,95,TRUE,FALSE,FALSE,FALSE,,valid
L2EFEF4EC429C,Q5D80C1D0FF1B,CUS9FE0030700EC,C007,direct,2025-04-11 18:10:25 UTC,home,PA,desktop,35,TRUE,FALSE,FALSE,FALSE,,valid
LC8B6F81B90A2,Q05C485AAA939,CUSE318E12FB8E0,C003,meta,2025-05-18 12:04:57 UTC,auto,TX,desktop,58,TRUE,FALSE,FALSE,FALSE,,valid
LDEA046CB761E,Q732DBC2D1D2B,CUS5F6C9136DC42,C002,google,2025-06-05 22:59:35 UTC,home,OH,mobile,75,TRUE,FALSE,FALSE,FALSE,,valid
L403D908F3122,Q553D30C205D5,CUS2A4FCBDB2EFC,C004,meta,2025-05-05 07:33:07 UTC,health,TX,mobile,43,TRUE,FALSE,FALSE,FALSE,,valid
L706B6C18F540,Q73D621FCEC0E,CUS0CCFFE624CD7,C001,google,2025-01-04 09:16:43 UTC,auto,NC,desktop,87,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
LBB26F0445CDD,Q3EB424777224,CUSBD5BE7BF9F95,C005,affiliate,2025-02-04 22:56:20 UTC,life,OH,mobile,36,TRUE,FALSE,FALSE,FALSE,,valid
LEC4A820FBFB2,Q1D09C192C415,CUSFDE65C9A97F1,C005,affiliate,2025-02-07 09:39:24 UTC,life,GA,desktop,37,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L275481249786,Q2ED4391F2CFB,CUS277FAD908336,C001,google,2025-02-18 15:27:29 UTC,auto,NC,desktop,39,TRUE,FALSE,FALSE,FALSE,,valid
L7E57B4C18A41,Q78B8769FE9A0,CUS52FFE71EDC7A,C006,organic,2025-06-29 07:53:00 UTC,auto,FL,mobile,86,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LFDEA469D9C6D,Q9CC41E9B9466,CUS666DAB15A732,C001,google,2025-01-20 10:29:47 UTC,auto,NC,tablet,43,TRUE,FALSE,FALSE,FALSE,,valid
L123A9044FE14,QC4E8DCF040B3,CUS19EA79E767C3,C002,google,2025-01-11 08:57:34 UTC,home,FL,mobile,46,TRUE,FALSE,FALSE,FALSE,,valid
LD02AAE47F21B,Q437F805FAE71,CUSBD687E94496F,C006,organic,2025-06-05 11:49:19 UTC,auto,FL,mobile,45,TRUE,FALSE,FALSE,FALSE,,valid
L194EBD45D6E2,QE2540EB99740,CUS81E7725BA996,C001,google,2025-05-06 22:53:00 UTC,auto,OH,mobile,40,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L6D02753CDDE5,Q1A8F647B4BAD,CUS307F7F966A32,C005,affiliate,2025-04-17 17:51:03 UTC,life,IL,desktop,97,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L6D533264BA3F,QE3996743D7E0,CUSA923174B8257,C002,google,2025-04-11 21:08:19 UTC,home,NC,mobile,96,TRUE,FALSE,FALSE,FALSE,,valid
L8B78CF01CA98,Q8584AAA821FC,CUSBAA87786787C,C002,google,2025-02-15 10:23:28 UTC,home,TX,mobile,77,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L33170564799C,Q4DE1B3853D14,CUSF5F2A14290B3,C002,google,2025-06-25 22:56:29 UTC,home,OH,desktop,41,TRUE,FALSE,FALSE,FALSE,,valid
LC0D1C2D61BB2,Q3A213EC563D4,CUSBCFA671F4AAE,C002,google,2025-05-27 09:08:00 UTC,home,PA,desktop,65,TRUE,FALSE,FALSE,FALSE,,valid
L5A61C4CA586F,QF2469A1292CB,CUS1EC988DAEB67,C003,meta,2025-02-09 14:55:06 UTC,auto,OH,mobile,59,TRUE,FALSE,FALSE,FALSE,,valid
L5C3E44F759F4,Q2BC072D28006,CUSE803E07900B2,C002,google,2025-03-02 09:36:58 UTC,home,IL,tablet,85,TRUE,FALSE,FALSE,FALSE,,valid
L6334AC99E203,QB154119569BF,CUSB726D42B54A3,C002,google,2025-06-12 10:59:17 UTC,home,NY,mobile,57,TRUE,FALSE,FALSE,FALSE,,valid
L1BC9AB4034A0,QBE9DB431BF99,CUS87EF15829C40,C006,organic,2025-03-28 22:52:07 UTC,auto,IL,desktop,50,TRUE,FALSE,FALSE,FALSE,,valid
LF7CC1CBCEF1C,Q1F7016458E5E,CUS86A2BCB53C0A,C005,affiliate,2025-04-16 10:08:21 UTC,life,OH,desktop,83,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L730E55554CB1,Q519D6E293268,CUS6717466A53B0,C004,meta,2025-06-28 09:32:45 UTC,health,PA,desktop,46,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L187850045194,Q12FC1F2E44B9,CUS2D459354B659,C006,organic,2025-06-29 08:10:49 UTC,auto,CA,desktop,34,TRUE,FALSE,FALSE,FALSE,,valid
LE2EED8137E0E,Q4E973FFF67EB,CUS03658406F4A8,C002,google,2025-05-10 16:36:11 UTC,home,NY,desktop,82,TRUE,FALSE,FALSE,FALSE,,valid
LFE8E9AC66A08,Q5D589498C36B,CUS2AC713D5D5A4,C006,organic,2025-06-19 11:02:02 UTC,auto,PA,mobile,97,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L71DDF1773A6B,Q7F9ADAE8E4DA,CUS34E802C66DAD,C006,organic,2025-05-14 09:23:17 UTC,auto,FL,desktop,32,TRUE,FALSE,FALSE,FALSE,,valid
L85E41C8CF59F,Q15362CBA6643,CUSE6D4D68FE8CA,C005,affiliate,2025-02-04 16:46:09 UTC,life,MI,mobile,54,TRUE,FALSE,FALSE,FALSE,,valid
LE678CFAB56F5,QCA77F69491F4,CUS70DB8A440907,C002,google,2025-01-05 07:49:43 UTC,home,OH,mobile,59,TRUE,FALSE,FALSE,FALSE,,valid
L948BAED7492B,Q3CE26DC0CA15,CUS31BE1124D278,C006,organic,2025-06-11 12:32:51 UTC,auto,FL,desktop,52,TRUE,FALSE,FALSE,FALSE,,valid
LFECAEACA733E,Q61419B6DC600,CUS5091C4B6E0C5,C004,meta,2025-06-12 13:47:13 UTC,health,NC,mobile,39,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LF27156C5D278,Q29DF5A53E64E,CUSC8020BFFF620,C006,organic,2025-01-17 12:50:33 UTC,auto,FL,desktop,63,TRUE,FALSE,FALSE,FALSE,,valid
L4F7278C9EA6F,Q3E2CD6473B94,CUSAC65F77E6DD0,C001,google,2025-01-17 10:54:25 UTC,auto,TX,mobile,80,TRUE,FALSE,FALSE,FALSE,,valid
LD39BCF8ADADF,Q124B2A70E039,CUSDE8EB7F6757D,C004,meta,2025-03-06 18:19:36 UTC,health,FL,desktop,89,TRUE,FALSE,FALSE,FALSE,,valid
L5DF586B4D7D8,Q654475F874D8,CUSD4110189CC65,C005,affiliate,2025-06-14 14:54:50 UTC,life,PA,mobile,89,TRUE,FALSE,FALSE,FALSE,,valid
L63DD2A03DC61,Q0600899E894F,CUS3F76E1CC6C69,C001,google,2025-02-03 14:42:16 UTC,auto,NC,mobile,42,TRUE,FALSE,FALSE,FALSE,,valid
L2F0E676219C8,QCD34218D1315,CUSCEBD277D4CE3,C005,affiliate,2025-06-18 15:39:28 UTC,life,CA,mobile,63,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L3F2FEA9726A6,Q530238013917,CUSE320299E113C,C006,organic,2025-03-15 18:15:46 UTC,auto,NY,desktop,34,TRUE,FALSE,FALSE,FALSE,,valid
L70ADC5A9A06D,Q1E456D8074F6,CUS8999335BEDD1,C001,google,2025-04-24 14:13:49 UTC,auto,NY,mobile,82,TRUE,FALSE,FALSE,FALSE,,valid
L794C72B62BE6,Q94CE68DCCA41,CUS2D4289749460,C001,google,2025-05-11 07:48:09 UTC,auto,NC,desktop,61,TRUE,FALSE,FALSE,FALSE,,valid
L2179289ACE00,Q799FDAF089F6,CUSA5E9192FA3F6,C003,meta,2025-06-12 12:28:32 UTC,auto,FL,desktop,98,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L9C0C54F565DD,QFF41F00113A2,CUS0E8CC6D948B2,C005,affiliate,2025-06-14 20:01:56 UTC,life,OH,mobile,85,TRUE,FALSE,FALSE,FALSE,,valid
L3F8F323449FD,Q3B8D19FC1ABD,CUS023D76D33E10,C002,google,2025-06-09 10:11:46 UTC,home,NC,mobile,66,TRUE,FALSE,FALSE,FALSE,,valid
L5C7D3F4EE066,Q34E5C8982601,CUS9CE999BEE9FF,C007,direct,2025-03-04 07:18:53 UTC,home,PA,mobile,52,TRUE,FALSE,FALSE,FALSE,,valid
LD57D9E8A5F50,Q4F1F77E9D83B,CUSFDC4B0F427E7,C006,organic,2025-05-18 11:00:08 UTC,auto,IL,desktop,76,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
LA494066A2F9B,Q6E3FAC5F3903,CUSC4BFDBD6F768,C006,organic,2025-05-25 22:01:45 UTC,auto,IL,mobile,53,TRUE,FALSE,FALSE,FALSE,,valid
L57FE111EC243,QD90677AC3C5D,CUSD6A30451F531,C004,meta,2025-05-30 09:39:52 UTC,health,CA,mobile,76,TRUE,FALSE,FALSE,FALSE,,valid
LFAB50E3AF23F,Q9C4D98470A6C,CUS76DCDE82F826,C001,google,2025-05-26 16:25:40 UTC,auto,CA,desktop,33,TRUE,FALSE,FALSE,FALSE,,valid
L1B9F43869C84,QE450839DB194,CUSF79826B5A0BA,C001,google,2025-01-02 09:57:52 UTC,auto,FL,mobile,86,TRUE,FALSE,FALSE,FALSE,,valid
L27167CFCD18D,Q7581660565DC,CUSF20842CD9CAC,C006,organic,2025-04-16 10:19:25 UTC,auto,NY,mobile,61,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L39C38D080170,Q7C89FDA89E0E,CUS7CBC3BA104B7,C006,organic,2025-05-02 20:00:44 UTC,auto,TX,mobile,76,FALSE,FALSE,FALSE,TRUE,suspected_fraud,rejected
L24B5D5320F34,Q008A26FB97BA,CUSDBEBE84F46EC,C007,direct,2025-06-08 13:12:21 UTC,home,GA,desktop,86,TRUE,FALSE,FALSE,FALSE,,valid
L5F08B12C3811,QCAE0EF15C31B,CUS668930B7ED6C,C006,organic,2025-05-12 17:57:10 UTC,auto,MI,mobile,59,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L317FC8F5DE9A,QD98CA11DF44E,CUS2B8ACF7F3C6A,C007,direct,2025-03-18 08:39:47 UTC,home,PA,desktop,30,TRUE,FALSE,FALSE,FALSE,,valid
L210FA0FF9EB3,QC61DF045D832,CUS0A49D93766EC,C001,google,2025-06-05 11:45:39 UTC,auto,OH,desktop,48,TRUE,FALSE,FALSE,FALSE,,valid
L7C04208F8DE6,QD7C0A4AA0C37,CUSDA7B0A8BDF28,C002,google,2025-04-19 16:55:03 UTC,home,PA,mobile,38,TRUE,FALSE,FALSE,FALSE,,valid
L5232083BFC15,QCB989369831A,CUSE1D6DA5EC61E,C005,affiliate,2025-03-08 09:55:10 UTC,life,PA,mobile,39,TRUE,FALSE,FALSE,FALSE,,valid
L1B449880DAEC,Q0D686AD19AA8,CUSF28A7FF9CE7E,C002,google,2025-02-09 17:55:03 UTC,home,PA,mobile,84,TRUE,FALSE,FALSE,FALSE,,valid
L698B3B915D45,Q90C6AA1C7261,CUS8B795EEE175D,C002,google,2025-02-28 09:20:14 UTC,home,NY,desktop,99,TRUE,FALSE,FALSE,FALSE,,valid
LAA3F27F16E24,Q03AB4B267CF3,CUSF371C561AD79,C003,meta,2025-04-07 09:19:22 UTC,auto,GA,mobile,79,TRUE,FALSE,FALSE,FALSE,,valid
LF73652F33085,Q9FBEECC72B43,CUS6E470A40E10A,C005,affiliate,2025-01-05 08:32:22 UTC,life,NY,desktop,60,TRUE,FALSE,FALSE,FALSE,,valid
L59C8477F05E2,Q857894BDFF17,CUS89777BBFB7E7,C001,google,2025-06-17 15:49:05 UTC,auto,PA,mobile,70,TRUE,FALSE,FALSE,FALSE,,valid
L326B4E306B0D,Q27DB7A49C41C,CUS2209AB446015,C007,direct,2025-02-21 20:47:58 UTC,home,NC,mobile,51,TRUE,FALSE,FALSE,FALSE,,valid
L1BE6CC0BA34B,Q5317CA0B20A2,CUSE876FC72F501,C006,organic,2025-06-25 11:31:54 UTC,auto,NC,desktop,86,TRUE,FALSE,FALSE,FALSE,,valid
L34350AD0B4EF,Q972142F7AFB3,CUSCBA13AEBB214,C007,direct,2025-03-21 08:26:09 UTC,home,OH,mobile,81,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L734AD59BAB18,QF8C6094F953E,CUS820E3926FF14,C003,meta,2025-01-04 10:42:57 UTC,auto,CA,mobile,85,TRUE,FALSE,FALSE,FALSE,,valid
LEF27F8626F57,Q1F9CFC25A4E9,CUS3DAF7B0508A6,C005,affiliate,2025-02-05 20:36:56 UTC,life,NY,mobile,57,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L8E1C575F3974,Q8888D3E0D165,CUS43DEABA63E67,C002,google,2025-02-14 07:59:04 UTC,home,NC,mobile,98,TRUE,FALSE,FALSE,FALSE,,valid
LA044CD8B47E2,Q4A3E6B184D71,CUS68CA5C2E6EB6,C005,affiliate,2025-05-27 19:41:11 UTC,life,IL,mobile,67,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L665ADB226D99,QC396B6AC433F,CUSB70256B65F51,C001,google,2025-05-09 15:10:28 UTC,auto,MI,mobile,61,TRUE,FALSE,FALSE,FALSE,,valid
L534D884215A6,Q82AA2491B471,CUS733C9F490E57,C004,meta,2025-01-16 09:47:32 UTC,health,NC,mobile,34,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L4546D8DFE15B,Q2517873FB1D7,CUS796190922624,C002,google,2025-02-03 19:16:01 UTC,home,OH,mobile,53,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L217039CD56E1,Q6003D50100B5,CUS8DCC4AA10859,C006,organic,2025-01-05 11:49:05 UTC,auto,IL,mobile,34,TRUE,FALSE,FALSE,FALSE,,valid
L3D2CBF3E5B1F,Q8C656C802C91,CUS2BC30E2D6634,C007,direct,2025-02-15 18:05:32 UTC,home,IL,mobile,77,TRUE,FALSE,FALSE,FALSE,,valid
L189BB11B29FA,Q73DB2F30ACFA,CUSE1086A586974,C001,google,2025-03-27 11:32:03 UTC,auto,OH,desktop,100,TRUE,FALSE,FALSE,FALSE,,valid
LD7DFEF23D93C,Q2997C98F3677,CUSC8044EC0D4B0,C006,organic,2025-01-21 11:50:05 UTC,auto,FL,mobile,100,TRUE,FALSE,FALSE,FALSE,,valid
L6FCBC6F3F95B,Q21B3EA1F0E58,CUSE3E440E859AB,C003,meta,2025-02-17 14:51:02 UTC,auto,IL,desktop,60,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L567A1227A454,Q2D70D2D6FD38,CUSF4AAFE7D4CEF,C001,google,2025-06-25 20:03:22 UTC,auto,GA,desktop,97,TRUE,FALSE,FALSE,FALSE,,valid
LBECA513DA871,Q787674821170,CUSF3679FE09E04,C003,meta,2025-06-27 19:52:31 UTC,auto,CA,desktop,73,TRUE,FALSE,FALSE,FALSE,,valid
LCC76A99FAD0B,Q4D11068C902F,CUS3568FB4A0DA1,C002,google,2025-01-02 08:54:38 UTC,home,FL,mobile,93,TRUE,FALSE,FALSE,FALSE,,valid
LA0DB392C2EB5,QBA68F421A749,CUS7C18739706F3,C004,meta,2025-04-15 11:22:01 UTC,health,OH,desktop,57,TRUE,FALSE,FALSE,FALSE,,valid
L07FFD705312C,QDD2305F4DE50,CUS4E0D3B946CE0,C001,google,2025-05-27 20:38:23 UTC,auto,NY,desktop,46,TRUE,FALSE,FALSE,FALSE,,valid
L15368338BA0F,Q451C4A671E35,CUSA7CD4DD4C1E7,C002,google,2025-03-01 07:55:06 UTC,home,OH,desktop,45,TRUE,FALSE,FALSE,FALSE,,valid
LBC28C53E16E9,Q957405432FBC,CUS742227993097,C003,meta,2025-06-02 20:02:30 UTC,auto,NY,mobile,57,TRUE,FALSE,FALSE,FALSE,,valid
L7A6FA78D49DC,Q9E3E790ACBDA,CUSFCE8799FAC49,C005,affiliate,2025-01-18 18:17:10 UTC,life,IL,mobile,48,TRUE,FALSE,FALSE,FALSE,,valid
L120E42872171,QADC962883BED,CUSEBF012D46DB0,C001,google,2025-05-18 07:29:57 UTC,auto,NC,mobile,76,TRUE,FALSE,FALSE,FALSE,,valid
L823B2D7C5CDC,Q5551CD765AD0,CUSEE547D129B2F,C002,google,2025-05-28 19:42:57 UTC,home,IL,mobile,75,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LE74BDBB3BC1F,Q03F7178B2A95,CUS8F7D6953345A,C001,google,2025-02-01 13:34:02 UTC,auto,MI,mobile,100,TRUE,FALSE,FALSE,FALSE,,valid
LD5EA9AD487D8,Q911C8C3EA5C2,CUS8240FEA2C50B,C004,meta,2025-05-02 11:36:44 UTC,health,MI,desktop,69,TRUE,FALSE,FALSE,FALSE,,valid
LB7DF5A6D23AC,QFA85DC1AF850,CUS7A2BD4938F74,C001,google,2025-04-05 13:41:22 UTC,auto,TX,mobile,47,TRUE,FALSE,FALSE,FALSE,,valid
LD97775256459,Q602C2C22A97A,CUS3E217439B4CD,C006,organic,2025-02-07 09:33:24 UTC,auto,OH,mobile,79,TRUE,FALSE,FALSE,FALSE,,valid
L946BD9D961AD,QCA072CBE78D2,CUS29A81208CC6F,C003,meta,2025-06-14 15:18:24 UTC,auto,CA,mobile,97,TRUE,FALSE,FALSE,FALSE,,valid
LB0F168964585,Q1FC9CF3B7E10,CUS7C6F2253BE7C,C006,organic,2025-04-28 15:02:34 UTC,auto,NC,mobile,43,TRUE,FALSE,FALSE,FALSE,,valid
LBFFE22619509,Q6043F3C031B8,CUS0BC44F017A10,C006,organic,2025-03-19 18:22:08 UTC,auto,GA,desktop,82,TRUE,FALSE,FALSE,FALSE,,valid
LCDB5FAE08548,Q9030BC7A6D94,CUS5CAAC1A879F6,C006,organic,2025-01-26 18:09:38 UTC,auto,PA,mobile,42,TRUE,FALSE,FALSE,FALSE,,valid
L4DD5818B5B68,Q7F08A6EAA24E,CUSFABE8E0CFBE5,C003,meta,2025-01-01 12:30:41 UTC,auto,PA,desktop,85,TRUE,FALSE,FALSE,FALSE,,valid
LC61D12919A55,QDE29020D34A0,CUSC4E3F15A46DB,C006,organic,2025-02-01 09:24:07 UTC,auto,MI,tablet,62,TRUE,FALSE,FALSE,FALSE,,valid
L328AB5E6A921,QCD8539645EF3,CUS33F62670A8E6,C005,affiliate,2025-02-23 10:12:48 UTC,life,NY,desktop,62,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L6BDE6CC2E935,Q3C8A8D3F9278,CUS4232BD938ED8,C007,direct,2025-02-01 09:26:10 UTC,home,IL,mobile,31,TRUE,FALSE,FALSE,FALSE,,valid
L6A6DC803440B,QAF1D0BE05C7F,CUS0EE711A06323,C007,direct,2025-01-14 10:44:25 UTC,home,NC,mobile,42,TRUE,FALSE,FALSE,FALSE,,valid
