account_id,user_id,signup_date,channel,campaign_id,ad_group_id,creative_id,persona_segment,subscription_tier,is_missing_attribution,data_origin
acct_001181,usr_001181,2026-01-31,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000961,usr_000961,2026-01-31,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_000982,usr_000982,2026-01-31,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001958,usr_001958,2026-01-31,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001379,usr_001379,2026-01-31,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000635,usr_000635,2026-01-31,META,camp_meta_001,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000040,usr_000040,2026-01-31,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000466,usr_000466,2026-01-31,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000551,usr_000551,2026-01-31,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001746,usr_001746,2026-01-31,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000171,usr_000171,2026-01-31,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000561,usr_000561,2026-01-31,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001646,usr_001646,2026-01-31,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_001,NEW_OWNER,,False,SYNTHETIC
acct_001785,usr_001785,2026-02-01,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001335,usr_001335,2026-02-01,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000678,usr_000678,2026-02-01,META,camp_meta_002,ag_meta_002_001,cr_meta_004_003,NEW_OWNER,,False,SYNTHETIC
acct_000238,usr_000238,2026-02-01,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_003,GROWTH_MINDED,,False,SYNTHETIC
acct_000697,usr_000697,2026-02-01,META,camp_meta_002,ag_meta_002_002,cr_meta_005_001,NEW_OWNER,,False,SYNTHETIC
acct_000689,usr_000689,2026-02-01,META,camp_meta_002,ag_meta_002_002,cr_meta_005_001,NEW_OWNER,,False,SYNTHETIC
acct_001800,usr_001800,2026-02-01,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001435,usr_001435,2026-02-01,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000652,usr_000652,2026-02-01,META,camp_meta_002,ag_meta_002_001,cr_meta_004_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000434,usr_000434,2026-02-01,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001165,usr_001165,2026-02-01,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001011,usr_001011,2026-02-01,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001155,usr_001155,2026-02-01,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_001288,usr_001288,2026-02-01,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001131,usr_001131,2026-02-01,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000141,usr_000141,2026-02-01,,,,,GROWTH_MINDED,,True,SYNTHETIC
acct_001256,usr_001256,2026-02-01,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001993,usr_001993,2026-02-01,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_003,GROWTH_MINDED,,False,SYNTHETIC
acct_001366,usr_001366,2026-02-01,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000950,usr_000950,2026-02-01,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001231,usr_001231,2026-02-02,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001271,usr_001271,2026-02-02,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001530,usr_001530,2026-02-02,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001276,usr_001276,2026-02-02,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000601,usr_000601,2026-02-02,META,camp_meta_001,ag_meta_001_002,cr_meta_002_001,NEW_OWNER,,False,SYNTHETIC
acct_001228,usr_001228,2026-02-02,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_001,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000148,usr_000148,2026-02-02,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000701,usr_000701,2026-02-02,META,camp_meta_002,ag_meta_002_002,cr_meta_005_001,NEW_OWNER,,False,SYNTHETIC
acct_000770,usr_000770,2026-02-02,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_001779,usr_001779,2026-02-02,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000183,usr_000183,2026-02-02,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001687,usr_001687,2026-02-02,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_002,NEW_OWNER,,False,SYNTHETIC
acct_000288,usr_000288,2026-02-02,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000508,usr_000508,2026-02-02,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001789,usr_001789,2026-02-02,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000788,usr_000788,2026-02-02,META,camp_meta_003,ag_meta_003_001,cr_meta_007_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000310,usr_000310,2026-02-02,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001054,usr_001054,2026-02-02,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000780,usr_000780,2026-02-02,META,camp_meta_003,ag_meta_003_001,cr_meta_007_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000636,usr_000636,2026-02-02,META,camp_meta_001,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001774,usr_001774,2026-02-03,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001821,usr_001821,2026-02-03,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_000259,usr_000259,2026-02-03,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001370,usr_001370,2026-02-03,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000784,usr_000784,2026-02-03,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_001130,usr_001130,2026-02-03,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001922,usr_001922,2026-02-03,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001769,usr_001769,2026-02-03,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_001067,usr_001067,2026-02-03,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001072,usr_001072,2026-02-03,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000891,usr_000891,2026-02-03,META,camp_meta_004,ag_meta_004_001,cr_meta_010_002,NEW_OWNER,,False,SYNTHETIC
acct_001196,usr_001196,2026-02-03,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001358,usr_001358,2026-02-03,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001148,usr_001148,2026-02-03,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000890,usr_000890,2026-02-03,META,camp_meta_004,ag_meta_004_001,cr_meta_010_002,NEW_OWNER,,False,SYNTHETIC
acct_000645,usr_000645,2026-02-03,META,camp_meta_001,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001796,usr_001796,2026-02-03,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001222,usr_001222,2026-02-03,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_001,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_001433,usr_001433,2026-02-03,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000653,usr_000653,2026-02-03,META,camp_meta_002,ag_meta_002_001,cr_meta_004_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001650,usr_001650,2026-02-03,,,,,NEW_OWNER,,True,SYNTHETIC
acct_000726,usr_000726,2026-02-04,META,camp_meta_002,ag_meta_002_003,cr_meta_006_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000231,usr_000231,2026-02-04,,,,,GROWTH_MINDED,,True,SYNTHETIC
acct_001464,usr_001464,2026-02-04,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001908,usr_001908,2026-02-04,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001500,usr_001500,2026-02-04,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001418,usr_001418,2026-02-04,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001383,usr_001383,2026-02-04,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000481,usr_000481,2026-02-04,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000611,usr_000611,2026-02-04,META,camp_meta_001,ag_meta_001_002,cr_meta_002_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000190,usr_000190,2026-02-04,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000541,usr_000541,2026-02-04,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001577,usr_001577,2026-02-04,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_000748,usr_000748,2026-02-04,META,camp_meta_002,ag_meta_002_003,cr_meta_006_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000093,usr_000093,2026-02-04,GOOGLE_SEARCH,camp_google_001,ag_google_001_002,cr_google_023_002,NEW_OWNER,,False,SYNTHETIC
acct_000631,usr_000631,2026-02-04,META,camp_meta_001,ag_meta_001_002,cr_meta_002_003,NEW_OWNER,,False,SYNTHETIC
acct_001564,usr_001564,2026-02-04,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_001967,usr_001967,2026-02-04,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_003,GROWTH_MINDED,,False,SYNTHETIC
acct_000210,usr_000210,2026-02-04,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000719,usr_000719,2026-02-04,META,camp_meta_002,ag_meta_002_003,cr_meta_006_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000771,usr_000771,2026-02-04,META,camp_meta_003,ag_meta_003_001,cr_meta_007_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001441,usr_001441,2026-02-04,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001316,usr_001316,2026-02-04,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_000060,usr_000060,2026-02-05,GOOGLE_SEARCH,camp_google_001,ag_google_001_002,cr_google_023_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000116,usr_000116,2026-02-05,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_001,NEW_OWNER,,False,SYNTHETIC
acct_001909,usr_001909,2026-02-05,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000943,usr_000943,2026-02-05,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001235,usr_001235,2026-02-05,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000494,usr_000494,2026-02-05,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000753,usr_000753,2026-02-05,META,camp_meta_002,ag_meta_002_003,cr_meta_006_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000893,usr_000893,2026-02-05,META,camp_meta_004,ag_meta_004_001,cr_meta_010_002,NEW_OWNER,,False,SYNTHETIC
acct_001803,usr_001803,2026-02-05,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000553,usr_000553,2026-02-05,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_001303,usr_001303,2026-02-05,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001314,usr_001314,2026-02-05,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000569,usr_000569,2026-02-05,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001403,usr_001403,2026-02-05,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000336,usr_000336,2026-02-05,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000119,usr_000119,2026-02-05,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_001,NEW_OWNER,,False,SYNTHETIC
acct_001194,usr_001194,2026-02-05,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001380,usr_001380,2026-02-05,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001784,usr_001784,2026-02-05,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001590,usr_001590,2026-02-05,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_000630,usr_000630,2026-02-05,META,camp_meta_001,ag_meta_001_002,cr_meta_002_003,NEW_OWNER,,False,SYNTHETIC
acct_000586,usr_000586,2026-02-05,META,camp_meta_001,ag_meta_001_002,cr_meta_002_001,NEW_OWNER,,False,SYNTHETIC
acct_000676,usr_000676,2026-02-05,META,camp_meta_002,ag_meta_002_001,cr_meta_004_003,NEW_OWNER,,False,SYNTHETIC
acct_001593,usr_001593,2026-02-05,,,,,NEW_OWNER,,True,SYNTHETIC
acct_001050,usr_001050,2026-02-05,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_001987,usr_001987,2026-02-05,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_003,GROWTH_MINDED,,False,SYNTHETIC
acct_001168,usr_001168,2026-02-05,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001009,usr_001009,2026-02-05,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001926,usr_001926,2026-02-05,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000058,usr_000058,2026-02-05,GOOGLE_SEARCH,camp_google_001,ag_google_001_002,cr_google_023_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001056,usr_001056,2026-02-06,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001269,usr_001269,2026-02-06,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000455,usr_000455,2026-02-06,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000035,usr_000035,2026-02-06,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001856,usr_001856,2026-02-06,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000933,usr_000933,2026-02-06,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000225,usr_000225,2026-02-06,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000937,usr_000937,2026-02-06,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000940,usr_000940,2026-02-06,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000184,usr_000184,2026-02-06,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_001249,usr_001249,2026-02-06,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001537,usr_001537,2026-02-06,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001049,usr_001049,2026-02-06,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001479,usr_001479,2026-02-06,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001957,usr_001957,2026-02-06,,,,,GROWTH_MINDED,,True,SYNTHETIC
acct_001645,usr_001645,2026-02-06,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_001,NEW_OWNER,,False,SYNTHETIC
acct_000174,usr_000174,2026-02-06,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001391,usr_001391,2026-02-06,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001386,usr_001386,2026-02-06,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001546,usr_001546,2026-02-06,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001295,usr_001295,2026-02-07,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000632,usr_000632,2026-02-07,META,camp_meta_001,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000373,usr_000373,2026-02-07,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000282,usr_000282,2026-02-07,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001272,usr_001272,2026-02-07,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001810,usr_001810,2026-02-07,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000768,usr_000768,2026-02-07,META,camp_meta_003,ag_meta_003_001,cr_meta_007_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001804,usr_001804,2026-02-07,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000647,usr_000647,2026-02-07,META,camp_meta_001,ag_meta_001_003,cr_meta_003_003,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_001578,usr_001578,2026-02-07,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_001960,usr_001960,2026-02-07,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001516,usr_001516,2026-02-07,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000684,usr_000684,2026-02-07,META,camp_meta_002,ag_meta_002_001,cr_meta_004_003,NEW_OWNER,,False,SYNTHETIC
acct_001791,usr_001791,2026-02-07,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000499,usr_000499,2026-02-07,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_000386,usr_000386,2026-02-07,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000674,usr_000674,2026-02-07,META,camp_meta_002,ag_meta_002_001,cr_meta_004_003,NEW_OWNER,,False,SYNTHETIC
acct_001895,usr_001895,2026-02-07,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000686,usr_000686,2026-02-07,META,camp_meta_002,ag_meta_002_001,cr_meta_004_003,NEW_OWNER,,False,SYNTHETIC
acct_000063,usr_000063,2026-02-07,GOOGLE_SEARCH,camp_google_001,ag_google_001_002,cr_google_023_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001343,usr_001343,2026-02-07,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001299,usr_001299,2026-02-07,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_001389,usr_001389,2026-02-07,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001459,usr_001459,2026-02-07,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001621,usr_001621,2026-02-07,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_001,NEW_OWNER,,False,SYNTHETIC
acct_001077,usr_001077,2026-02-08,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000878,usr_000878,2026-02-08,META,camp_meta_004,ag_meta_004_001,cr_meta_010_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001840,usr_001840,2026-02-08,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_000833,usr_000833,2026-02-08,META,camp_meta_003,ag_meta_003_002,cr_meta_008_003,NEW_OWNER,,False,SYNTHETIC
acct_001058,usr_001058,2026-02-08,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001869,usr_001869,2026-02-08,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
